date,lat,lon,soil_water_monthly_wc,runoff_monthly_wc,rain_monthly_wc,accumswe_monthly_wc,pet_monthly_wc,deficit_monthly_wc,aet_monthly_wc,soil_water_monthly_bc,runoff_monthly_bc,rain_monthly_bc,accumswe_monthly_bc,pet_monthly_bc,deficit_monthly_bc,aet_monthly_bc,park
2031-09-16T17:07:02Z,38.72253865,-109.5863498,3,0,38.8,0,95.3,59.7,35.5,4.6,0,35.7,0,89.4,41.5,47.9,ARCH
2031-10-17T03:36:06Z,38.72253865,-109.5863498,5.1,5.1,24.9,0,53.7,36.4,17.3,0.3,0,3.1,0,53.1,50.6,2.4,ARCH
2031-11-16T14:05:10Z,38.72253865,-109.5863498,2.6,0,1.5,0,25,19.5,5.5,5.8,0,12.1,0,21.6,11,10.3,ARCH
2031-12-17T00:34:14Z,38.72253865,-109.5863498,2.2,0,2.5,0,17,14,2.9,3.4,0,0.2,0,11.9,8.9,3,ARCH
2032-01-16T05:14:31Z,38.72253865,-109.5863498,9.8,1,10.9,0.1,13.1,3.6,9.6,2.6,0,7.5,0.2,7.4,6.2,1.2,ARCH
2032-02-15T15:43:35Z,38.72253865,-109.5863498,8.5,0,15.8,0,34.2,12,22,10.5,0,17.5,0,23.1,4.4,18.8,ARCH
2032-03-17T02:12:39Z,38.72253865,-109.5863498,5.6,0,30.2,0,64.7,31.6,33.1,9.5,2.7,35.5,0,49.8,16,33.9,ARCH
2032-04-16T12:41:43Z,38.72253865,-109.5863498,4.8,0,39.5,0,91,49.3,41.5,2.6,0,8.1,0,76.2,57.3,19,ARCH
2032-05-16T23:10:47Z,38.72253865,-109.5863498,1.2,0,18.7,0,116.4,96.6,19.8,0,0,2.6,0,111.4,108.2,3,ARCH
2032-06-16T09:39:51Z,38.72253865,-109.5863498,0.1,0,17.8,0,134.1,116.2,17.9,0.4,0,14.2,0,145.7,131.5,14.1,ARCH
2032-07-16T20:08:54Z,38.72253865,-109.5863498,0.1,0,24.1,0,163.6,140.3,23.1,0,0,11.6,0,162,150.3,11.6,ARCH
2032-08-16T06:37:58Z,38.72253865,-109.5863498,1.5,0,51.7,0,141.2,91.5,49.6,0.4,0,23.1,0,134.1,111.2,22.6,ARCH
2032-09-15T17:07:02Z,38.72253865,-109.5863498,0.7,0,8.3,0,89.1,80.4,8.4,3.9,2.1,44.8,0,90.9,62.6,27.9,ARCH
2032-10-16T03:36:06Z,38.72253865,-109.5863498,8.7,34.9,76.6,0,58.1,19.9,38.1,6.3,22.7,36.3,0,51.8,24.2,27.6,ARCH
2032-11-15T14:05:10Z,38.72253865,-109.5863498,11.6,14.5,37.6,0,26.4,5.4,20.7,8.1,32.5,52.2,0,24.4,10.9,13.3,ARCH
2032-12-16T00:34:14Z,38.72253865,-109.5863498,9.2,0,10.4,0,15.3,5.5,10.1,5.7,0,2.5,0.4,8.8,5.3,3.3,ARCH
2033-01-16T05:14:31Z,38.72253865,-109.5863498,11.3,6.2,13.8,0,12.5,2.2,10.3,12.1,7.3,15.4,1.3,8.5,1.5,6.8,ARCH
2033-02-15T15:43:35Z,38.72253865,-109.5863498,9.9,9.9,26.9,0,38.7,11.8,27.2,10.6,0,2.8,0,19.9,6.8,13,ARCH
2033-03-18T02:12:39Z,38.72253865,-109.5863498,5.5,0,30.1,0,68.8,34.6,34.4,1.4,0,2.7,0,53.6,46,7.5,ARCH
2033-04-17T12:41:43Z,38.72253865,-109.5863498,2.9,0,43.4,0,95,60,35.6,0,0,0,0,77.8,77.6,0,ARCH
2033-05-17T23:10:47Z,38.72253865,-109.5863498,1.1,0,5.4,0,120.4,106.1,14,0.5,0,15.6,0,115.7,100.2,15.4,ARCH
2033-06-17T09:39:51Z,38.72253865,-109.5863498,0,0,11.5,0,155.4,143.8,11.5,0.6,0,11.6,0,155,143.4,11.5,ARCH
2033-07-17T20:08:54Z,38.72253865,-109.5863498,1.8,0,28.5,0,163.1,134.6,28.4,1.4,0,35.2,0,164.8,129.8,34.7,ARCH
2033-08-17T06:37:58Z,38.72253865,-109.5863498,1.1,0,38.3,0,136.8,103.7,33.3,0,0,9.6,0,138.9,128.9,9.9,ARCH
2033-09-16T17:07:02Z,38.72253865,-109.5863498,9.6,28,100.5,0,88.4,17.2,71.2,0,0,6.5,0,91.5,84.9,6.5,ARCH
2033-10-17T03:36:06Z,38.72253865,-109.5863498,11.7,11.1,60.1,0,52,8.9,43,2,3.4,21.8,0,50.8,45.7,5.1,ARCH
2033-11-16T14:05:10Z,38.72253865,-109.5863498,9.5,2.5,19.5,0,23,7.7,15,12.3,10.4,24.2,0,19.8,3.1,16.6,ARCH
2033-12-17T00:34:14Z,38.72253865,-109.5863498,14.2,50.4,50.8,0.3,5.7,0,5.6,8.9,0,1.8,0,10.3,3.9,6.2,ARCH
2034-01-16T05:14:31Z,38.72253865,-109.5863498,13.1,9.1,3,0.1,5.1,0.6,4.3,11.7,15.1,26.3,4.5,10,1.9,8,ARCH
2034-02-15T15:43:35Z,38.72253865,-109.5863498,9.1,0,3.1,0,21.3,8.3,13,13.8,10.5,13.8,0,14.9,1.1,13.6,ARCH
2034-03-18T02:12:39Z,38.72253865,-109.5863498,10.8,12.5,54.1,0,52.7,13,39.9,9.6,3.8,40.9,0,50.9,12.4,38.1,ARCH
2034-04-17T12:41:43Z,38.72253865,-109.5863498,3.1,0,31.9,0,90.8,53.4,37,4,0,10.2,0,73.7,55.5,18.6,ARCH
2034-05-17T23:10:47Z,38.72253865,-109.5863498,1.3,0,25,0,122.2,96.8,25.4,0,0,8.7,0,111.5,102.7,8.7,ARCH
2034-06-17T09:39:51Z,38.72253865,-109.5863498,0,0,9,0,145.4,136.6,9,4.4,0.4,63.4,0,135.3,73.3,61.7,ARCH
2034-07-17T20:08:54Z,38.72253865,-109.5863498,0.5,0,24.1,0,168.9,147.2,21.5,0,0,1,0,161.9,159.9,2,ARCH
2034-08-17T06:37:58Z,38.72253865,-109.5863498,0.2,0,3.8,0,135.1,129.1,6.3,0,0,6.9,0,140.7,133.9,6.9,ARCH
2034-09-16T17:07:02Z,38.72253865,-109.5863498,0,0,6.8,0,98.3,91.4,6.8,0.5,0,11.5,0,90.6,79.1,11.3,ARCH
2034-10-17T03:36:06Z,38.72253865,-109.5863498,7.5,21.4,53.6,0,50.6,31.6,18.9,9.9,37.5,75.2,0,51.5,16.6,34.8,ARCH
2034-11-16T14:05:10Z,38.72253865,-109.5863498,10.5,4.9,21.1,1.7,21.7,6.4,15.4,2.4,0,0.4,0,22.8,18.6,4.6,ARCH
2034-12-17T00:34:14Z,38.72253865,-109.5863498,14.7,24,18.2,0,4.7,0.1,4.4,1.2,0,2.7,0.3,8.3,8,0,ARCH
2035-01-16T05:14:31Z,38.72253865,-109.5863498,12.2,1.4,6.4,0,13.9,2.4,11.5,11.9,9.5,23.9,0.3,10.2,1.5,8.8,ARCH
2035-02-15T15:43:35Z,38.72253865,-109.5863498,9.4,0,18,0.4,19.7,5.8,14,14.6,35.2,48.5,0,18.3,0.5,17.7,ARCH
2035-03-18T02:12:39Z,38.72253865,-109.5863498,9.6,23.4,64,0,55.5,15.8,39.7,11.2,21.1,49.3,0,41.1,7.8,33.1,ARCH
2035-04-17T12:41:43Z,38.72253865,-109.5863498,5.8,1.3,31.1,0,87.1,45.6,41.1,2.7,0,16.4,0,73.5,48.3,24.9,ARCH
2035-05-17T23:10:47Z,38.72253865,-109.5863498,0.7,0,11,0,125.2,111.4,13.7,3,0,36.7,0,110.6,74.8,35.8,ARCH
2035-06-17T09:39:51Z,38.72253865,-109.5863498,0.4,0,12.7,0,149.4,136.7,12.7,0.1,0,9.5,0,147.7,136.6,10.5,ARCH
2035-07-17T20:08:54Z,38.72253865,-109.5863498,0,0,9.4,0,163.2,153.9,9.4,0,0,4.2,0,162.3,158,4.2,ARCH
2035-08-17T06:37:58Z,38.72253865,-109.5863498,0,0,5.9,0,146.2,140.3,5.9,0.4,0,31.4,0,138.1,106.8,31.1,ARCH
2035-09-16T17:07:02Z,38.72253865,-109.5863498,6.8,0.1,58.3,0,100.8,47.8,53,0,0,5.4,0,91.7,85.9,5.6,ARCH
2035-10-17T03:36:06Z,38.72253865,-109.5863498,4.1,12.2,32.4,0,55.5,39.1,15.7,3.2,4.1,34.7,0,55.8,40.3,15.4,ARCH
2035-11-16T14:05:10Z,38.72253865,-109.5863498,4.5,0,3,0,25.2,15.1,10,11.9,16.2,28.4,0,22.1,3.8,18.2,ARCH
2035-12-17T00:34:14Z,38.72253865,-109.5863498,3,0,0,0,7.7,6,1.6,13.4,8.3,9.4,0,6.5,1.4,5,ARCH
2036-01-16T05:14:31Z,38.72253865,-109.5863498,8.5,0,0.5,0.1,10.4,3.4,6.6,11.2,0,0.2,0,8.1,1.6,5.7,ARCH
2036-02-15T15:43:35Z,38.72253865,-109.5863498,7.9,0,8.3,0,21.6,9.3,12.5,9.1,0,11.8,0,17.1,5.8,11.4,ARCH
2036-03-17T02:12:39Z,38.72253865,-109.5863498,6.7,1.5,37.2,0,68.3,29.8,38.2,8.4,10.6,42.9,0,47.6,18,29.2,ARCH
2036-04-16T12:41:43Z,38.72253865,-109.5863498,4.4,0.1,38,0,91.9,53.3,38.7,8,1.3,33.3,0,71.1,26.9,44,ARCH
2036-05-16T23:10:47Z,38.72253865,-109.5863498,0.1,0,8.2,0,124.9,115.1,9.5,1.1,0,21.5,0,116.8,94.8,21.5,ARCH
2036-06-16T09:39:51Z,38.72253865,-109.5863498,0,0,3.7,0,155.4,151.8,3.7,3.9,1.3,51.8,0,138.3,84.9,53.4,ARCH
2036-07-16T20:08:54Z,38.72253865,-109.5863498,0,0,27.9,0,166.4,138.6,27.9,0.1,0,27.9,0,160.9,133.4,28.1,ARCH
2036-08-16T06:37:58Z,38.72253865,-109.5863498,0.7,0,49.8,0,141.2,92.3,48.9,0,0,13.8,0,138.5,124.8,13.8,ARCH
2036-09-15T17:07:02Z,38.72253865,-109.5863498,0.7,0,10.9,0,95.9,85.3,10.2,1.5,0,23.8,0,90.5,67.9,22.9,ARCH
2036-10-16T03:36:06Z,38.72253865,-109.5863498,6.5,18.9,51.1,0,54.8,24,30.8,0.5,0,7.4,0,54.4,47,7.3,ARCH
2036-11-15T14:05:10Z,38.72253865,-109.5863498,10.9,31.4,55.3,0,21.8,5.1,17.1,12.4,35.7,72.6,1.1,26.6,3.8,22.5,ARCH
2036-12-16T00:34:14Z,38.72253865,-109.5863498,9.4,0,3.9,2.9,6,2.8,3.3,13,0.6,5.1,0,11.7,1.3,10.7,ARCH
2037-01-16T05:14:31Z,38.72253865,-109.5863498,14.9,12.9,3.3,6.2,1.2,0,1.2,12.7,6.8,9.4,0,7.2,0.6,6.5,ARCH
2037-02-15T15:43:35Z,38.72253865,-109.5863498,13.3,12,10.5,0,15.2,2.4,12.9,9,0,1.2,0,19.3,8.6,10.4,ARCH
2037-03-18T02:12:39Z,38.72253865,-109.5863498,6.1,0,20.9,0,50,24.3,25.7,2.3,0,12.6,0,46.4,36,10.6,ARCH
2037-04-17T12:41:43Z,38.72253865,-109.5863498,0.9,0,6.6,0,85.1,74,10.9,5.3,0,17.4,0,65.4,41.7,24.1,ARCH
2037-05-17T23:10:47Z,38.72253865,-109.5863498,0,0,2.3,0,116.3,114.1,2.3,3.9,7.1,52.9,0,110.3,66.9,43.2,ARCH
2037-06-17T09:39:51Z,38.72253865,-109.5863498,0,0,0,0,157.1,157.1,0,0.3,0,18.5,0,136.8,115.5,21.2,ARCH
2037-07-17T20:08:54Z,38.72253865,-109.5863498,0,0,2.4,0,172.1,169.6,2.4,1.4,0,44.8,0,155.9,113.3,42.4,ARCH
2037-08-17T06:37:58Z,38.72253865,-109.5863498,0.3,0,15.4,0,147.1,133.3,13.8,0.7,0,27.4,0,141,111.7,29.1,ARCH
2037-09-16T17:07:02Z,38.72253865,-109.5863498,3.6,0,31.9,0,92.3,58.8,33.5,0.3,0,12.6,0,94.6,86.6,7.8,ARCH
2037-10-17T03:36:06Z,38.72253865,-109.5863498,3.2,0,23.8,0,63.4,45.3,17.5,2.2,0,8,0,49.4,37.3,12.6,ARCH
2037-11-16T14:05:10Z,38.72253865,-109.5863498,12.5,4.9,26.7,0,21,3.5,17.1,4.6,0.5,18,1.1,25.8,19.2,6.3,ARCH
2037-12-17T00:34:14Z,38.72253865,-109.5863498,10.5,0,8.2,10.6,13.4,2.8,10.5,15,63.3,47.2,7.3,2.6,0,2.5,ARCH
2038-01-16T05:14:31Z,38.72253865,-109.5863498,11.9,6.2,1.8,0,10.8,2.4,7.9,14.2,43.6,43,0.2,12.7,0.9,11.8,ARCH
2038-02-15T15:43:35Z,38.72253865,-109.5863498,6.9,1.1,17,0,25,11.7,13.5,12.3,7.2,18.9,0,22.1,4.7,17.5,ARCH
2038-03-18T02:12:39Z,38.72253865,-109.5863498,6.6,0,36.3,0,71,28.5,42.7,9.5,4.9,27.2,0,41.6,12,29.3,ARCH
2038-04-17T12:41:43Z,38.72253865,-109.5863498,1.4,0,15.8,0,91.7,72.6,18.8,3.8,0,29.9,0,72,40.7,31.6,ARCH
2038-05-17T23:10:47Z,38.72253865,-109.5863498,2.1,0,28.8,0,123,94.1,28.9,0.3,0,8,0,114.8,103.7,10.5,ARCH
2038-06-17T09:39:51Z,38.72253865,-109.5863498,0,0,0,0,145.7,144.6,0.8,0,0,1.6,0,147.9,146.3,1.6,ARCH
2038-07-17T20:08:54Z,38.72253865,-109.5863498,0,0,17.3,0,177.3,160.1,17.1,0,0,6.5,0,169.3,162.8,6.5,ARCH
2038-08-17T06:37:58Z,38.72253865,-109.5863498,0.1,0,29.7,0,147.7,118.1,29.6,0.2,0,25.2,0,143.9,119,24.9,ARCH
2038-09-16T17:07:02Z,38.72253865,-109.5863498,5.7,14.7,63.9,0,98.5,52,46.7,1,0,26.3,0,88.8,63.2,25.6,ARCH
2038-10-17T03:36:06Z,38.72253865,-109.5863498,6.2,2.5,37.6,0,54.6,23.8,30.8,6.1,14.5,48.7,0,52.3,32.4,19.6,ARCH
2038-11-16T14:05:10Z,38.72253865,-109.5863498,9.1,0,12.3,0,23,8.7,14.5,7.4,0,3,1.5,21.3,9.4,12.2,ARCH
2038-12-17T00:34:14Z,38.72253865,-109.5863498,12.7,39.6,47.4,0,9,1.4,7.3,13.7,16.2,10,0,1.3,0,1.3,ARCH
2039-01-16T05:14:31Z,38.72253865,-109.5863498,14.5,15.9,11.6,1.5,4.8,0,4.5,14.7,17.3,7.8,0,4.9,0.4,4.5,ARCH
2039-02-15T15:43:35Z,38.72253865,-109.5863498,14.2,9,7.8,0,7.4,0.5,6.7,7,0,5.4,0.7,23,12.5,10.5,ARCH
2039-03-18T02:12:39Z,38.72253865,-109.5863498,5.8,0,10,0,55.1,32.8,22.2,2.9,0,3.5,0,42.7,32.6,9.5,ARCH
2039-04-17T12:41:43Z,38.72253865,-109.5863498,4.6,0,42.4,0,91.9,49.1,42.6,5.5,0,37.3,0,72.5,36.6,36,ARCH
2039-05-17T23:10:47Z,38.72253865,-109.5863498,0.3,0,15,0,126.7,111.7,15.1,0.4,0,2.7,0,104.7,99.3,5.6,ARCH
2039-06-17T09:39:51Z,38.72253865,-109.5863498,0.3,0,9.7,0,154.3,144.7,9.6,0,0,5.8,0,145,139.3,5.8,ARCH
2039-07-17T20:08:54Z,38.72253865,-109.5863498,0,0,26,0,160.7,134.6,26,0.3,0,22.7,0,160.3,137.4,22.7,ARCH
2039-08-17T06:37:58Z,38.72253865,-109.5863498,0,0,2.1,0,150.5,148.3,2.1,0,0,3.1,0,137.4,134.4,3.1,ARCH
2039-09-16T17:07:02Z,38.72253865,-109.5863498,6,0,54.7,0,96.4,45.6,50.8,3.4,0,33.8,0,89.7,62.8,27,ARCH
2039-10-17T03:36:06Z,38.72253865,-109.5863498,5,0,24.8,0,58.4,33.2,24.9,3.2,0,13.9,0,47.8,28,19.8,ARCH
2039-11-16T14:05:10Z,38.72253865,-109.5863498,7.8,11.3,36.5,0,26.2,11.3,14.5,9.9,1.3,29.4,0,20.6,5.2,15.8,ARCH
2039-12-17T00:34:14Z,38.72253865,-109.5863498,13.6,18,11.5,0,8.3,0.9,7.1,15,54.2,35.4,1.6,2.1,0,2,ARCH
2040-01-16T05:14:31Z,38.72253865,-109.5863498,13.7,11.3,12.6,0,10.1,0.9,9,13.3,4.5,2.2,0,8.3,1.1,7.3,ARCH
2040-02-15T15:43:35Z,38.72253865,-109.5863498,10.1,3.8,12.7,0,22.9,7.9,14.8,12.7,7.6,15.8,0.3,11.3,2.3,8.8,ARCH
2040-03-17T02:12:39Z,38.72253865,-109.5863498,8.9,0,46.7,0,62.1,16.9,44.9,6.2,0,2.3,0,43.2,27.5,16,ARCH
2040-04-16T12:41:43Z,38.72253865,-109.5863498,3.9,0,26.4,0,88.4,55.5,33.2,2.4,1.6,40.5,0,75.9,50.9,24.8,ARCH
2040-05-16T23:10:47Z,38.72253865,-109.5863498,0.6,0,21.2,0,125.5,104,21.4,4.3,0,20.8,0,115.3,80.1,35.5,ARCH
2040-06-16T09:39:51Z,38.72253865,-109.5863498,0,0,6,0,148.2,142,6.1,0.4,0,8.6,0,146.9,138.2,8.6,ARCH
2040-07-16T20:08:54Z,38.72253865,-109.5863498,0.2,0,33.7,0,173.5,141.5,32.2,0,0,9.2,0,162.7,153.4,9.2,ARCH
2040-08-16T06:37:58Z,38.72253865,-109.5863498,4.2,0,64,0,139.7,75.4,65,0.2,0,27.7,0,138.9,119.6,19.4,ARCH
2040-09-15T17:07:02Z,38.72253865,-109.5863498,3.2,19.2,50.4,0,99.1,67.8,31.3,2,0,15.5,0,94.1,70.7,23.5,ARCH
2040-10-16T03:36:06Z,38.72253865,-109.5863498,8.9,10.8,58.5,0,54.8,21.6,33.3,1.7,0,9.2,0,58.3,49.6,8.8,ARCH
2040-11-15T14:05:10Z,38.72253865,-109.5863498,12.9,22,33.8,0,22.1,2.6,19.4,10.6,11.8,43.7,6.7,23.3,5.7,17.5,ARCH
2040-12-16T00:34:14Z,38.72253865,-109.5863498,9.2,0,3.6,1.1,7.5,2.8,4.3,14.3,23.4,18,3.4,7.1,0.2,6.7,ARCH
2041-01-16T05:14:31Z,38.72253865,-109.5863498,12.7,23.5,23.1,0,7,0.7,6.3,12,13.3,6.2,0,12.4,2.8,9.7,ARCH
2041-02-15T15:43:35Z,38.72253865,-109.5863498,10.7,0.7,9.6,0,27,8.5,18.7,13.1,6.6,24.2,0,20.6,1.8,18.4,ARCH
2041-03-18T02:12:39Z,38.72253865,-109.5863498,2.3,0,13.1,0,58.5,41.8,16.4,3.5,0,3.8,0,48.7,35.4,13.8,ARCH
2041-04-17T12:41:43Z,38.72253865,-109.5863498,0.8,0,12.8,0,89.4,75.5,13.9,4.6,22.9,79.2,0,82.5,40.5,42.4,ARCH
2041-05-17T23:10:47Z,38.72253865,-109.5863498,0,0,7,0,130.3,123.2,7.1,10.7,26,99.7,0,107.2,20.7,86.6,ARCH
2041-06-17T09:39:51Z,38.72253865,-109.5863498,0.3,0,10.3,0,150.6,140.3,10.3,0.2,0,1.3,0,150.3,146.3,3.6,ARCH
2041-07-17T20:08:54Z,38.72253865,-109.5863498,0.8,0,34.8,0,170.1,135.6,34.7,0,0,2.9,0,164,161.1,2.9,ARCH
2041-08-17T06:37:58Z,38.72253865,-109.5863498,0,0,3.7,0,144.1,140.3,3.7,0,0,6.3,0,146.5,139.9,6.3,ARCH
2041-09-16T17:07:02Z,38.72253865,-109.5863498,0,0,11.6,0,100.4,90.3,10,0.5,0,24.3,0,94.1,69.9,24.1,ARCH
2041-10-17T03:36:06Z,38.72253865,-109.5863498,0.7,0,5.5,0,61.1,55.6,5.6,4.9,4.6,31.2,0,51.5,32.8,18.8,ARCH
2041-11-16T14:05:10Z,38.72253865,-109.5863498,6.6,5.4,20.4,0,16.2,7.5,8.3,10.8,0,17.7,0,20.9,4.2,16.7,ARCH
2041-12-17T00:34:14Z,38.72253865,-109.5863498,10.2,15.5,13.2,0.2,8,2.4,5.5,12.8,8.6,14.9,0,7.2,1.4,5.7,ARCH
2042-01-16T05:14:31Z,38.72253865,-109.5863498,11.9,16.9,16.6,0,8.8,1.7,7.1,14.5,13,11,0.8,4.8,0.3,4.5,ARCH
2042-02-15T15:43:35Z,38.72253865,-109.5863498,12.7,12.9,22,0,16.9,2.7,14.2,12,8.4,9.8,0,15.8,3.5,12,ARCH
2042-03-18T02:12:39Z,38.72253865,-109.5863498,6.7,0,27,0,58.7,27.3,31.5,8.6,0.7,25.2,0,38.8,12.7,26,ARCH
2042-04-17T12:41:43Z,38.72253865,-109.5863498,3.5,0,27.8,0,101.3,67.8,33.5,3.1,0,10.2,0,73.1,52.7,20.5,ARCH
2042-05-17T23:10:47Z,38.72253865,-109.5863498,0,0,4.8,0,114.9,109.8,4.8,0.2,0,10.1,0,123.2,112.6,10.6,ARCH
2042-06-17T09:39:51Z,38.72253865,-109.5863498,1.9,0,29.3,0,147.7,118.3,29.3,0,0,9.5,0,146.5,136.9,9.5,ARCH
2042-07-17T20:08:54Z,38.72253865,-109.5863498,0,0,4.6,0,167.3,162.7,4.6,0,0,25.2,0,165,140.2,25.2,ARCH
2042-08-17T06:37:58Z,38.72253865,-109.5863498,1.6,0,53,0,145.1,92,52.7,0,0,5.3,0,144.9,139.5,5.3,ARCH
2042-09-16T17:07:02Z,38.72253865,-109.5863498,4.8,14.3,47.5,0,98.4,67.4,30.9,4.3,4.2,35.4,0,86.3,58.6,28,ARCH
2042-10-17T03:36:06Z,38.72253865,-109.5863498,3.5,0,32.7,0,57.4,29,28.1,2.8,0,12.1,0,51,36.9,13.7,ARCH
2042-11-16T14:05:10Z,38.72253865,-109.5863498,7.4,8.9,16.7,0,22.6,11.5,10.9,1.6,0,3.3,6.1,15.3,12.9,2.3,ARCH
2042-12-17T00:34:14Z,38.72253865,-109.5863498,13.1,8.2,16.9,0,13.4,1.8,11.3,11.8,4.9,6.8,0,7.2,1.3,6.5,ARCH
2043-01-16T05:14:31Z,38.72253865,-109.5863498,14.1,13.1,20.6,0,13.6,0.7,12.8,12.2,2.4,8.2,0.7,11,2.4,8.7,ARCH
2043-02-15T15:43:35Z,38.72253865,-109.5863498,8.5,0,4.1,0,22.8,8.6,14.2,10.8,3,12.3,0,20.9,5.6,15.6,ARCH
2043-03-18T02:12:39Z,38.72253865,-109.5863498,1.5,0,4.3,0,64.1,55.1,8.9,6.1,0,18,0,51.4,27.9,23.3,ARCH
2043-04-17T12:41:43Z,38.72253865,-109.5863498,0.5,0,20.9,0,94.3,76.3,17.7,1.1,0,9.5,0,74.2,63.6,10.4,ARCH
2043-05-17T23:10:47Z,38.72253865,-109.5863498,3.3,0,34.2,0,122.5,85.3,37.1,0,0,10.7,0,112.1,101.3,10.6,ARCH
2043-06-17T09:39:51Z,38.72253865,-109.5863498,0.3,0,20.6,0,157.3,136.6,20.5,0.2,0,11.2,0,145.1,134.4,10.5,ARCH
2043-07-17T20:08:54Z,38.72253865,-109.5863498,0,0,3.9,0,162.2,158.4,3.9,0,0,8.9,0,167,157.5,9.4,ARCH
2043-08-17T06:37:58Z,38.72253865,-109.5863498,0,0,1.5,0,131,129.5,1.5,5.5,56.5,133.3,0,134.9,64.9,70,ARCH
2043-09-16T17:07:02Z,38.72253865,-109.5863498,2.2,0,27.6,0,94.9,68.5,26.6,0.8,0,2.7,0,91,81.8,8.9,ARCH
2043-10-17T03:36:06Z,38.72253865,-109.5863498,0.5,0,8.7,0,55.5,45.6,9.8,1.1,0,11.9,2.6,54.6,47.9,6.6,ARCH
2043-11-16T14:05:10Z,38.72253865,-109.5863498,2,0,9.1,0,30.7,24,6.3,13.3,23.4,48,0,21.2,0.4,20.6,ARCH
2043-12-17T00:34:14Z,38.72253865,-109.5863498,1.9,0,0.3,0,14.6,12.6,2.2,10.3,0,0.5,0.6,6.2,1.7,4.5,ARCH
2044-01-16T05:14:31Z,38.72253865,-109.5863498,0.7,0,1.7,0,22.7,20.2,1.4,12.9,16.1,12.3,0.6,7,1.1,6,ARCH
2044-02-15T15:43:35Z,38.72253865,-109.5863498,3.2,0,19.4,0,33.3,17.4,15.8,13.6,1.7,9.6,0,12.4,1.1,11.3,ARCH
2044-03-17T02:12:39Z,38.72253865,-109.5863498,1.9,0,11.8,0,67.1,52.9,14,9.4,14.9,44,0,49.6,15.2,34.3,ARCH
2044-04-16T12:41:43Z,38.72253865,-109.5863498,1.1,0,27,0,99.1,76.2,22.9,7.4,10.3,50.7,0,71.9,29.1,42.8,ARCH
2044-05-16T23:10:47Z,38.72253865,-109.5863498,0.7,0,7.8,0,131.5,118.8,13.1,0.6,0,10.8,0,117.3,103.8,13.8,ARCH
2044-06-16T09:39:51Z,38.72253865,-109.5863498,0,0,12.3,0,136.1,124,12.3,1,0,21.5,0,147.4,126,21.2,ARCH
2044-07-16T20:08:54Z,38.72253865,-109.5863498,1.3,0,33.3,0,177,146.1,31,0,0,3.5,0,160.7,157.3,3.5,ARCH
2044-08-16T06:37:58Z,38.72253865,-109.5863498,0.2,0,5.4,0,145.6,138,7.6,1.3,0,33.5,0,132.8,107.4,25.3,ARCH
2044-09-15T17:07:02Z,38.72253865,-109.5863498,2.8,0,27.4,0,106.9,82.6,24.4,1.2,0,4.9,0,91.4,78.4,13.2,ARCH
2044-10-16T03:36:06Z,38.72253865,-109.5863498,5.8,5.3,34.5,0,55.3,33.1,22.2,4.5,11.6,36.3,0,48.7,33.2,15.3,ARCH
2044-11-15T14:05:10Z,38.72253865,-109.5863498,4.4,0,5.2,0,27.5,15.3,12.1,8.7,24.3,38.2,0.2,22.5,11.4,10.8,ARCH
2044-12-16T00:34:14Z,38.72253865,-109.5863498,5.1,0,4.1,0.6,7.9,4.6,3.1,14.9,22.9,6.7,0.7,3.3,0.2,3.2,ARCH
2045-01-16T05:14:31Z,38.72253865,-109.5863498,8.4,1.6,6.6,0.3,4.7,1.7,3.1,15.1,16.6,4.5,0,2.1,0,2,ARCH
2045-02-15T15:43:35Z,38.72253865,-109.5863498,10.8,1.1,3.1,0,23.5,8.9,14.8,12.6,9,7.2,0,13.8,4.4,9.3,ARCH
2045-03-18T02:12:39Z,38.72253865,-109.5863498,5.4,0,26.6,0,67,37.4,29.7,7.1,0,21.1,0,40.5,16.7,23.1,ARCH
2045-04-17T12:41:43Z,38.72253865,-109.5863498,1.3,0,17.4,0,92.6,74.7,18.2,2.1,0,9.3,0,70.6,57.2,13.3,ARCH
2045-05-17T23:10:47Z,38.72253865,-109.5863498,0,0,7.1,0,123.7,116.8,7.1,0,0,3.5,0,110.8,106.9,3.5,ARCH
2045-06-17T09:39:51Z,38.72253865,-109.5863498,0,0,1.4,0,161.5,160.1,1.4,0,0,1.2,0,160.2,159,1.2,ARCH
2045-07-17T20:08:54Z,38.72253865,-109.5863498,0,0,30.1,0,174.4,144.2,30.1,0,0,25.1,0,159.8,134.6,25.1,ARCH
2045-08-17T06:37:58Z,38.72253865,-109.5863498,0,0,5.2,0,152,146.6,5.2,0,0,8.6,0,139,130.5,8.6,ARCH
2045-09-16T17:07:02Z,38.72253865,-109.5863498,1.5,0,20.4,0,109.9,91.9,18,0,0,6.8,0,92.3,85.6,6.8,ARCH
2045-10-17T03:36:06Z,38.72253865,-109.5863498,1.3,0,12.1,0,57.3,45.5,11.6,0.7,0,10.4,0,53.4,49.6,3.8,ARCH
2045-11-16T14:05:10Z,38.72253865,-109.5863498,7.1,0,15.1,0,25.2,12.1,13.4,11.3,3.4,19.8,0,18.7,4.3,14.4,ARCH
2045-12-17T00:34:14Z,38.72253865,-109.5863498,8.3,2.9,1.1,0,8.6,4,4.7,8.5,0,1.4,0,8.9,3.6,5.4,ARCH
