"","doy","park","month","decades","accumswe_daily","aet_daily","deficit_daily","pet_daily","rain_daily","runoff_daily","soil_water_daily"
"282",6,"PISP","Jan","2060-2099",0.095,0.355,0.2475,0.595,2.6475,0.6575,42.385
"283",6,"TICA","Jan","1980-2019",71.3875,0,0,0,0.215,0.78,129.765
"284",6,"TICA","Jan","2020-2059",64.9975,0,0,0,0.895,1.365,125.9625
"285",6,"TICA","Jan","2060-2099",62.6025,0,0,0,0.5325,0.815,133.7
"286",6,"ZION","Jan","1980-2019",13.3075,0.1775,0.02,0.2,1.0825,1.455,38.9075
"287",6,"ZION","Jan","2020-2059",2.6125,0.1325,0.03,0.1625,1.4325,1.605,37.8325
"288",6,"ZION","Jan","2060-2099",1.0825,0.3075,0.0425,0.35,4.0775,4.0875,38.11
"289",7,"ARCH","Jan","1980-2019",9.09,0.0825,0.0175,0.1,0.1775,0.4275,13.0725
"290",7,"ARCH","Jan","2020-2059",2.295,0.1425,0.0425,0.1925,0.35,0.4525,11.94
"291",7,"ARCH","Jan","2060-2099",2.045,0.125,0.06,0.1975,0.8925,0.6575,11.3775
"292",7,"BLCA","Jan","1980-2019",24.0275,0.02,0,0.02,0.0175,0.225,77.495
"293",7,"BLCA","Jan","2020-2059",18.9775,0.0075,0.0025,0.01,0.225,0.465,74.97
"294",7,"BLCA","Jan","2060-2099",11.41,0.02,0,0.02,0.285,0.0575,86.04
"295",7,"BRCA","Jan","1980-2019",25.0625,0.0775,0.0025,0.08,0,0.155,43.37
"296",7,"BRCA","Jan","2020-2059",20.285,0.045,0.01,0.06,0.2425,0.25,44.8775
"297",7,"BRCA","Jan","2060-2099",17.25,0.05,0.01,0.065,0.8375,1.2575,46.0275
"298",7,"CANY","Jan","1980-2019",5.865,0.0625,0.03,0.0925,0.2,0.2025,8.5125
"299",7,"CANY","Jan","2020-2059",1.52,0.1125,0.09,0.1975,0.22,0.2525,7.275
"300",7,"CANY","Jan","2060-2099",1.4825,0.165,0.0975,0.2625,0.735,0.565,7.1625
"301",7,"CARE","Jan","1980-2019",6.315,0.065,0.04,0.105,0.015,0,28.6875
"302",7,"CARE","Jan","2020-2059",3.675,0.0875,0.0825,0.1675,0.135,0.0175,30.0425
"303",7,"CARE","Jan","2060-2099",3.4125,0.075,0.085,0.155,0.5425,0.21,28.7325
"304",7,"CEBR","Jan","1980-2019",157.59,0,0,0,0,0.3875,226.7875
"305",7,"CEBR","Jan","2020-2059",175.46,0,0,0,0.1,0.52,224.2325
"306",7,"CEBR","Jan","2060-2099",146.885,0,0,0,0.2825,0.0125,225.6525
"307",7,"COLM","Jan","1980-2019",10.085,0.075,0.01,0.0825,0.0925,0.0225,44.9525
"308",7,"COLM","Jan","2020-2059",4.9,0.08,0.0275,0.105,0.2725,0.31,42.7675
"309",7,"COLM","Jan","2060-2099",1.9225,0.155,0.03,0.1825,0.5125,0.62,48.3375
"310",7,"CURE","Jan","1980-2019",28.845,0,0,0,0,0,21.98
"311",7,"CURE","Jan","2020-2059",29.0675,0,0,0,0,0,22.675
"312",7,"CURE","Jan","2060-2099",25.0175,0,0,0.0025,0,0,21.5475
"313",7,"DINO","Jan","1980-2019",15.01,0.0275,0.0025,0.03,0,0.03,41.0575
"314",7,"DINO","Jan","2020-2059",9.515,0.015,0,0.015,0.1425,0.1375,40.2025
"315",7,"DINO","Jan","2060-2099",7.4725,0.02,0.0075,0.025,0.105,0.005,46.6325
"316",7,"FOBU","Jan","1980-2019",40.875,0,0,0,0.0175,0,165.275
"317",7,"FOBU","Jan","2020-2059",32.9425,0,0,0,0.08,0,154.1025
"318",7,"FOBU","Jan","2060-2099",34.99,0,0,0,0,0,159.0075
"319",7,"GOSP","Jan","1980-2019",22.0225,0.02,0,0.0225,0.0525,0.0525,66.94
"320",7,"GOSP","Jan","2020-2059",13.4225,0.0075,0,0.0075,0.4675,0.4025,72.945
"321",7,"GOSP","Jan","2060-2099",7.385,0.085,0.0125,0.0975,0.67,0.6375,77.42
"322",7,"HOVE","Jan","1980-2019",12.05,0.0625,0.035,0.095,0.685,0,63.275
"323",7,"HOVE","Jan","2020-2059",5.205,0.115,0.055,0.1675,0.4025,0.205,69.08
"324",7,"HOVE","Jan","2060-2099",5.0675,0.12,0.09,0.2075,1.3225,0.76,64.0775
"325",7,"NABR","Jan","1980-2019",13.0525,0.11,0.02,0.1325,0.15,0.1675,38.6475
"326",7,"NABR","Jan","2020-2059",6.1025,0.1375,0.04,0.18,0.3525,0.3775,38.6275
"327",7,"NABR","Jan","2060-2099",4.9775,0.1275,0.065,0.1925,1.2775,1.7775,37.99
"328",7,"PISP","Jan","1980-2019",2.4025,0.16,0.155,0.3275,0.6925,0.505,46.57
"329",7,"PISP","Jan","2020-2059",0.15,0.26,0.17,0.4325,1.1025,0.2775,44.35
"330",7,"PISP","Jan","2060-2099",0.44,0.3,0.205,0.5125,2.3125,1.0425,43.4525
"331",7,"TICA","Jan","1980-2019",72.425,0,0,0,0.1125,1.075,129.84
"332",7,"TICA","Jan","2020-2059",67.07,0,0,0,0.5375,0.625,126.065
"333",7,"TICA","Jan","2060-2099",63.22,0,0,0,1.27,2.4925,134.19
"334",7,"ZION","Jan","1980-2019",13.3875,0.1975,0.03,0.225,0.6475,1.205,38.7325
"335",7,"ZION","Jan","2020-2059",2.2975,0.225,0.0325,0.2675,1.785,2.3225,37.83
"336",7,"ZION","Jan","2060-2099",1.96,0.2575,0.0425,0.305,3.5475,3.615,38.16
"337",8,"ARCH","Jan","1980-2019",8.855,0.075,0.015,0.09,0.29,0.5075,13.0875
"338",8,"ARCH","Jan","2020-2059",2.4425,0.1325,0.0525,0.1975,0.31,0.3825,11.9075
"339",8,"ARCH","Jan","2060-2099",1.935,0.145,0.0625,0.2175,0.8525,0.75,11.67
"340",8,"BLCA","Jan","1980-2019",24.22,0.03,0,0.03,0.1225,0.08,77.875
"341",8,"BLCA","Jan","2020-2059",19.28,0.02,0.005,0.0225,0.4375,0.5025,75.265
"342",8,"BLCA","Jan","2060-2099",11.405,0.0325,0,0.0325,0.06,0.035,86.63
"343",8,"BRCA","Jan","1980-2019",24.9725,0.05,0.0125,0.06,0.0525,0.3575,43.82
"344",8,"BRCA","Jan","2020-2059",21.15,0.045,0.01,0.06,0.2325,0.1,45.085
"345",8,"BRCA","Jan","2060-2099",17.1825,0.055,0.0075,0.065,0.5275,1.22,46.235
"346",8,"CANY","Jan","1980-2019",5.6775,0.0525,0.035,0.0875,0.14,0.3425,8.535
"347",8,"CANY","Jan","2020-2059",1.585,0.13,0.095,0.2275,0.315,0.3275,7.3125
"348",8,"CANY","Jan","2060-2099",1.1775,0.155,0.095,0.245,0.5625,0.6725,7.3325
"349",8,"CARE","Jan","1980-2019",6.0025,0.05,0.05,0.105,0,0,29.085
"350",8,"CARE","Jan","2020-2059",4.02,0.0925,0.08,0.17,0.06,0,30.18
"351",8,"CARE","Jan","2060-2099",3.26,0.09,0.0825,0.175,0.27,0.1075,29.38
"352",8,"CEBR","Jan","1980-2019",158.6425,0,0,0,0.0625,0.3675,227.2875
"353",8,"CEBR","Jan","2020-2059",179.6075,0,0,0,0.0075,0.1625,224.2325
"354",8,"CEBR","Jan","2060-2099",150.495,0,0,0,0.565,0.325,226.02
"355",8,"COLM","Jan","1980-2019",10.0025,0.07,0.015,0.08,0.2425,0.2925,45.0325
"356",8,"COLM","Jan","2020-2059",4.2825,0.0775,0.0225,0.1,0.645,0.9,43.175
"357",8,"COLM","Jan","2060-2099",1.9625,0.18,0.0225,0.205,0.1175,0.21,48.275
"358",8,"CURE","Jan","1980-2019",29.6525,0,0,0,0,0,21.98
"359",8,"CURE","Jan","2020-2059",29.73,0,0,0,0,0,22.675
"360",8,"CURE","Jan","2060-2099",25.9475,0,0,0.0025,0.11,0.23,21.5675
"361",8,"DINO","Jan","1980-2019",15.3525,0.01,0.0025,0.015,0,0,41.2425
"362",8,"DINO","Jan","2020-2059",9.2075,0.0175,0.005,0.0225,0.2025,0.57,40.39
"363",8,"DINO","Jan","2060-2099",7.6875,0.0325,0.005,0.0375,0.1,0.08,46.7775
"364",8,"FOBU","Jan","1980-2019",41.6275,0,0,0,0.0075,0,165.43
"365",8,"FOBU","Jan","2020-2059",33.575,0,0,0,0,0,154.115
"366",8,"FOBU","Jan","2060-2099",35.96,0,0,0,0,0,159.14
"367",8,"GOSP","Jan","1980-2019",22.835,0.03,0.0025,0.0325,0.225,0.31,67.46
"368",8,"GOSP","Jan","2020-2059",13.65,0.0225,0,0.0225,0.3825,0.2575,73.415
"369",8,"GOSP","Jan","2060-2099",7.6025,0.0825,0.0175,0.1025,0.5125,0.6525,77.6925
"370",8,"HOVE","Jan","1980-2019",11.835,0.05,0.055,0.0975,0.6275,0.085,64.285
"371",8,"HOVE","Jan","2020-2059",5.0525,0.0925,0.0575,0.15,0.6475,0.1875,69.9675
"372",8,"HOVE","Jan","2060-2099",5.0975,0.1225,0.0875,0.215,0.9425,0.4475,65.0825
"373",8,"NABR","Jan","1980-2019",13.0975,0.095,0.04,0.14,0.2525,0.295,39.005
"374",8,"NABR","Jan","2020-2059",5.7525,0.125,0.0425,0.1725,0.6925,1.1125,38.84
"375",8,"NABR","Jan","2060-2099",4.4875,0.1575,0.05,0.205,0.8225,1.6125,38.1125
"376",8,"PISP","Jan","1980-2019",2.1,0.2,0.1425,0.34,0.8225,0.7675,46.81
"377",8,"PISP","Jan","2020-2059",0.15,0.245,0.17,0.425,1.3325,0.6425,44.8875
"378",8,"PISP","Jan","2060-2099",0.1075,0.33,0.2,0.53,1.39,0.8375,44.105
"379",8,"TICA","Jan","1980-2019",74.04,0.0125,0,0.0125,0.5525,1.145,129.94
"380",8,"TICA","Jan","2020-2059",68.925,0,0,0,0.285,0.585,126.155
"381",8,"TICA","Jan","2060-2099",64,0.01,0,0.01,0.47,1.515,134.415
"382",8,"ZION","Jan","1980-2019",12.27,0.1925,0.0175,0.2125,0.99,2.1175,38.965
"383",8,"ZION","Jan","2020-2059",2.165,0.2,0.0375,0.245,1.9575,2.4325,38.055
"384",8,"ZION","Jan","2060-2099",1.2275,0.23,0.0375,0.265,2.375,3.28,38.215
"385",9,"ARCH","Jan","1980-2019",8.375,0.1,0.02,0.1225,0.1775,0.6125,13.15
"386",9,"ARCH","Jan","2020-2059",2.66,0.155,0.065,0.2175,0.285,0.35,11.8075
"387",9,"ARCH","Jan","2060-2099",2.065,0.14,0.0525,0.195,0.7025,0.775,11.6575
"388",9,"BLCA","Jan","1980-2019",24.585,0.0125,0,0.0125,0.2125,0.155,78.365
"389",9,"BLCA","Jan","2020-2059",19.605,0.015,0.0025,0.02,0.2825,0.19,75.525
"390",9,"BLCA","Jan","2060-2099",11.6125,0.0675,0,0.0675,0.01,0.085,86.7175
"391",9,"BRCA","Jan","1980-2019",25.69,0.0475,0.02,0.0675,0.1375,0.045,44.045
"392",9,"BRCA","Jan","2020-2059",21.295,0.0625,0.01,0.0725,0.53,0.8375,45.215
"393",9,"BRCA","Jan","2060-2099",17.535,0.0275,0.0075,0.04,0.6425,1.5275,46.25
"394",9,"CANY","Jan","1980-2019",5.2075,0.06,0.0325,0.095,0.1625,0.4825,8.725
"395",9,"CANY","Jan","2020-2059",1.6775,0.1625,0.1125,0.2725,0.2675,0.385,7.205
"396",9,"CANY","Jan","2060-2099",1.13,0.17,0.0875,0.255,0.5175,0.5425,7.3625
"397",9,"CARE","Jan","1980-2019",5.64,0.0375,0.0525,0.0925,0.1025,0.2125,29.3775
"398",9,"CARE","Jan","2020-2059",4.475,0.0925,0.085,0.1675,0.2575,0,30.4675
"399",9,"CARE","Jan","2060-2099",3.0925,0.0675,0.08,0.145,0.2425,0.0775,29.9225
"400",9,"CEBR","Jan","1980-2019",160.55,0,0,0,0,0.2825,227.4825
"401",9,"CEBR","Jan","2020-2059",182.5175,0,0,0,0.125,0.525,224.38
"402",9,"CEBR","Jan","2060-2099",156.2125,0,0,0,0.2525,0.2825,226.02
"403",9,"COLM","Jan","1980-2019",10.2,0.085,0.0175,0.1,0.085,0.1025,45.1675
"404",9,"COLM","Jan","2020-2059",3.8475,0.07,0.0325,0.11,0.1375,0.3475,43.595
"405",9,"COLM","Jan","2060-2099",1.5875,0.195,0.035,0.225,0.2075,0.2975,48.375
"406",9,"CURE","Jan","1980-2019",30.285,0,0,0,0,0,21.98
"407",9,"CURE","Jan","2020-2059",30.665,0,0,0,0,0,22.675
"408",9,"CURE","Jan","2060-2099",26.875,0,0,0,0.025,0.095,21.575
"409",9,"DINO","Jan","1980-2019",15.4725,0.005,0,0.0075,0.13,0.2425,41.52
"410",9,"DINO","Jan","2020-2059",9.4475,0.005,0.005,0.01,0.05,0.015,40.5125
"411",9,"DINO","Jan","2060-2099",7.895,0.025,0.01,0.035,0,0,46.83
"412",9,"FOBU","Jan","1980-2019",42.6175,0,0,0,0.0175,0,165.445
"413",9,"FOBU","Jan","2020-2059",34.42,0,0,0,0,0,154.115
"414",9,"FOBU","Jan","2060-2099",36.445,0,0,0,0.1175,0,159.36
"415",9,"GOSP","Jan","1980-2019",23.08,0.04,0.005,0.045,0.63,0.655,67.82
"416",9,"GOSP","Jan","2020-2059",13.8025,0.0225,0.0025,0.025,0.27,0.35,73.7425
"417",9,"GOSP","Jan","2060-2099",6.9225,0.0975,0.0175,0.12,1.1175,1.945,77.8725
"418",9,"HOVE","Jan","1980-2019",11.4225,0.0675,0.03,0.09,0.5875,0.2275,65.3225
"419",9,"HOVE","Jan","2020-2059",5.3125,0.1175,0.065,0.1825,0.605,0.41,70.2475
"420",9,"HOVE","Jan","2060-2099",4.86,0.1175,0.0825,0.19,0.9125,0.3325,66.245
"421",9,"NABR","Jan","1980-2019",12.8325,0.1125,0.03,0.1425,0.35,0.2975,39.5675
"422",9,"NABR","Jan","2020-2059",6.02,0.13,0.05,0.18,0.3925,0.5225,38.875
"423",9,"NABR","Jan","2060-2099",4.475,0.1375,0.0475,0.1875,0.83,0.825,38.3875
"424",9,"PISP","Jan","1980-2019",1.6825,0.215,0.1675,0.39,0.83,0.515,47.34
"425",9,"PISP","Jan","2020-2059",0.1725,0.2875,0.18,0.4675,1.02,0.59,45.0925
"426",9,"PISP","Jan","2060-2099",0.2375,0.33,0.1775,0.5,1.8975,0.63,45.11
"427",9,"TICA","Jan","1980-2019",76.28,0.01,0,0.01,0.8275,0.915,130.19
"428",9,"TICA","Jan","2020-2059",71.1625,0,0,0,0.2475,0.305,126.245
"429",9,"TICA","Jan","2060-2099",64.7475,0,0,0,0.33,1.1325,134.435
"430",9,"ZION","Jan","1980-2019",11.3,0.1925,0.035,0.225,1.56,2.35,39.415
"431",9,"ZION","Jan","2020-2059",1.8825,0.21,0.0475,0.2575,1.8375,2.04,38.4075
"432",9,"ZION","Jan","2060-2099",1.65,0.28,0.0325,0.32,3.205,2.995,38.315
"433",10,"ARCH","Jan","1980-2019",7.9475,0.1025,0.03,0.13,0.3125,0.76,13.195
"434",10,"ARCH","Jan","2020-2059",2.6925,0.15,0.055,0.2025,0.48,0.295,12.005
"435",10,"ARCH","Jan","2060-2099",1.5,0.1225,0.05,0.1725,0.4625,0.9125,11.78
"436",10,"BLCA","Jan","1980-2019",24.795,0.0125,0.0025,0.015,0.3825,0.395,78.6025
"437",10,"BLCA","Jan","2020-2059",21.2675,0.0075,0.0025,0.01,0.0475,0,75.5975
"438",10,"BLCA","Jan","2060-2099",11.3725,0.065,0,0.0675,0.065,0.0825,87.2375
"439",10,"BRCA","Jan","1980-2019",26.395,0.06,0.02,0.0825,0.26,0.195,44.2125
"440",10,"BRCA","Jan","2020-2059",21.405,0.04,0.015,0.0525,0.68,0.6875,45.4925
"441",10,"BRCA","Jan","2060-2099",17.88,0.03,0.0075,0.0375,0.26,0.3625,46.445
"442",10,"CANY","Jan","1980-2019",4.625,0.12,0.04,0.17,0.285,0.8025,8.7425
"443",10,"CANY","Jan","2020-2059",1.7075,0.1575,0.0925,0.2525,0.4675,0.1675,7.5175
"444",10,"CANY","Jan","2060-2099",0.71,0.1475,0.09,0.2375,0.3925,0.6625,7.4275
"445",10,"CARE","Jan","1980-2019",5.095,0.0725,0.0575,0.13,0.0525,0.4925,29.545
"446",10,"CARE","Jan","2020-2059",4.4725,0.0725,0.0675,0.1425,0.275,0,30.7925
"447",10,"CARE","Jan","2060-2099",3.1375,0.0625,0.07,0.14,0.1375,0,30.1025
"448",10,"CEBR","Jan","1980-2019",163.22,0.0125,0,0.0125,0,0.3025,227.4825
"449",10,"CEBR","Jan","2020-2059",185.62,0,0,0,0.265,0.6825,224.38
"450",10,"CEBR","Jan","2060-2099",159.305,0,0,0,0,0,226.02
"451",10,"COLM","Jan","1980-2019",9.8025,0.1,0.0225,0.1175,0.305,0.335,45.55
"452",10,"COLM","Jan","2020-2059",4.25,0.0775,0.02,0.0975,0.44,0.24,43.985
"453",10,"COLM","Jan","2060-2099",1.6575,0.1875,0.0375,0.225,0.065,0.1975,48.2575
"454",10,"CURE","Jan","1980-2019",30.795,0,0,0,0,0,21.98
"455",10,"CURE","Jan","2020-2059",31.7025,0,0,0,0,0,22.675
"456",10,"CURE","Jan","2060-2099",27.71,0,0,0,0,0,21.575
"457",10,"DINO","Jan","1980-2019",15.665,0.015,0,0.015,0.28,0.345,41.56
"458",10,"DINO","Jan","2020-2059",9.6575,0.005,0.005,0.0075,0.37,0.2575,40.8225
"459",10,"DINO","Jan","2060-2099",8.0925,0.0225,0.0025,0.025,0.0125,0.16,46.835
"460",10,"FOBU","Jan","1980-2019",43.8775,0,0,0,0,0,165.465
"461",10,"FOBU","Jan","2020-2059",35.4225,0,0,0,0,0,154.1525
"462",10,"FOBU","Jan","2060-2099",37.0925,0,0,0,0,0,159.59
"463",10,"GOSP","Jan","1980-2019",23.415,0.035,0.01,0.045,0.8,0.9525,68.1
"464",10,"GOSP","Jan","2020-2059",13.9125,0.015,0,0.015,0.1925,0.645,73.92
"465",10,"GOSP","Jan","2060-2099",7.2125,0.1075,0.0075,0.1125,1.01,1.2275,78.055
"466",10,"HOVE","Jan","1980-2019",10.9675,0.0975,0.025,0.125,0.655,0.3925,66.15
"467",10,"HOVE","Jan","2020-2059",5.3975,0.1525,0.065,0.2125,0.7975,0.3075,70.9025
"468",10,"HOVE","Jan","2060-2099",4.465,0.09,0.0725,0.17,0.7525,0.49,67.0325
"469",10,"NABR","Jan","1980-2019",11.9975,0.0975,0.0375,0.135,0.4875,1.275,39.7425
"470",10,"NABR","Jan","2020-2059",6.2875,0.1725,0.05,0.2225,0.9,0.41,39.45
"471",10,"NABR","Jan","2060-2099",4.3575,0.125,0.045,0.16,0.67,0.46,38.8775
"472",10,"PISP","Jan","1980-2019",1.705,0.275,0.165,0.4475,1.3125,0.7525,47.785
"473",10,"PISP","Jan","2020-2059",0.14,0.3375,0.1825,0.52,1.3425,0.31,45.89
"474",10,"PISP","Jan","2060-2099",0.12,0.29,0.19,0.485,1.135,0.445,45.7075
"475",10,"TICA","Jan","1980-2019",78.385,0,0,0,1.2,1.3975,130.3525
"476",10,"TICA","Jan","2020-2059",74.685,0,0,0,0,0.2225,126.245
"477",10,"TICA","Jan","2060-2099",65.1225,0,0,0,0.83,2.1775,134.475
"478",10,"ZION","Jan","1980-2019",9.945,0.1675,0.035,0.2025,2.1275,3.7325,39.48
"479",10,"ZION","Jan","2020-2059",1.5275,0.2575,0.05,0.3025,2.3675,2.4175,38.7525
"480",10,"ZION","Jan","2060-2099",1.2975,0.2675,0.0375,0.31,1.795,2.1075,38.45
"481",11,"ARCH","Jan","1980-2019",7.54,0.1275,0.0225,0.1525,0.3275,0.7025,13.3475
"482",11,"ARCH","Jan","2020-2059",2.5125,0.1425,0.05,0.1925,0.49,0.4225,12.345
"483",11,"ARCH","Jan","2060-2099",1.4525,0.11,0.065,0.18,0.415,0.5525,11.75
"484",11,"BLCA","Jan","1980-2019",25.1525,0.03,0.0025,0.0325,0.365,0.82,78.7975
"485",11,"BLCA","Jan","2020-2059",21.91,0.0025,0,0.0025,0.01,0.135,75.8825
"486",11,"BLCA","Jan","2060-2099",11.27,0.065,0,0.065,0.2425,0.27,87.7275
"487",11,"BRCA","Jan","1980-2019",27.555,0.065,0.02,0.0875,0.025,0.0325,44.145
"488",11,"BRCA","Jan","2020-2059",21.7775,0.025,0.005,0.0325,0.345,0.635,45.9675
"489",11,"BRCA","Jan","2060-2099",18.1325,0.035,0.005,0.04,0.285,0.25,46.6
"490",11,"CANY","Jan","1980-2019",4.3625,0.13,0.0375,0.175,0.315,0.55,8.8175
"491",11,"CANY","Jan","2020-2059",1.5825,0.13,0.085,0.215,0.465,0.365,7.7525
"492",11,"CANY","Jan","2060-2099",0.54,0.155,0.1075,0.2675,0.3675,0.445,7.4
"493",11,"CARE","Jan","1980-2019",5.2425,0.0575,0.0675,0.1325,0.1125,0.225,29.55
"494",11,"CARE","Jan","2020-2059",4.38,0.07,0.0625,0.1325,0.235,0.005,31.2625
"495",11,"CARE","Jan","2060-2099",3.015,0.0725,0.0875,0.1625,0.0775,0.0375,30.29
"496",11,"CEBR","Jan","1980-2019",166.61,0.01,0,0.01,0.0325,0.0325,227.5
"497",11,"CEBR","Jan","2020-2059",189.1875,0,0,0,0.37,0.39,224.38
"498",11,"CEBR","Jan","2060-2099",162.01,0,0,0,0,0.035,226.02
"499",11,"COLM","Jan","1980-2019",9.625,0.0925,0.0225,0.12,0.5025,0.6575,45.9775
"500",11,"COLM","Jan","2020-2059",4.2075,0.0975,0.02,0.1275,0.3175,0.44,44.22
"501",11,"COLM","Jan","2060-2099",1.58,0.1825,0.0275,0.21,0.1575,0.0525,48.43
"502",11,"CURE","Jan","1980-2019",31.74,0,0,0,0,0,21.98
"503",11,"CURE","Jan","2020-2059",31.8775,0,0,0,0.03,0.2375,22.7075
"504",11,"CURE","Jan","2060-2099",28.5,0,0,0,0,0,21.575
"505",11,"DINO","Jan","1980-2019",16.255,0.0025,0.005,0.01,0.235,0.3025,41.6125
"506",11,"DINO","Jan","2020-2059",10.115,0.005,0.0075,0.0125,0,0.07,40.975
"507",11,"DINO","Jan","2060-2099",7.9075,0.045,0.0025,0.0475,0.1325,0.165,47.1525
"508",11,"FOBU","Jan","1980-2019",45.04,0,0,0,0,0,165.465
"509",11,"FOBU","Jan","2020-2059",36.345,0,0,0,0,0,154.1525
"510",11,"FOBU","Jan","2060-2099",37.75,0,0,0,0.0225,0,159.8575
"511",11,"GOSP","Jan","1980-2019",23.9325,0.0325,0.01,0.04,1.165,0.845,69.03
"512",11,"GOSP","Jan","2020-2059",14.4475,0.0375,0,0.0375,0.4625,0.695,74.1825
"513",11,"GOSP","Jan","2060-2099",6.97,0.1075,0.005,0.1125,0.965,1.275,78.3625
"514",11,"HOVE","Jan","1980-2019",10.6525,0.1175,0.04,0.1575,0.48,0.3875,66.635
"515",11,"HOVE","Jan","2020-2059",5.1625,0.14,0.0625,0.2025,0.7725,0.1525,71.9325
"516",11,"HOVE","Jan","2060-2099",4.65,0.0725,0.0725,0.15,0.5875,0.4825,67.2175
"517",11,"NABR","Jan","1980-2019",11.8275,0.1075,0.04,0.145,0.385,0.45,39.955
"518",11,"NABR","Jan","2020-2059",5.88,0.1425,0.0375,0.1775,0.8475,0.88,39.975
"519",11,"NABR","Jan","2060-2099",4.2975,0.1025,0.0525,0.15,0.4925,0.79,39.0175
"520",11,"PISP","Jan","1980-2019",1.6575,0.23,0.17,0.405,1.055,0.5325,48.3675
"521",11,"PISP","Jan","2020-2059",0.1875,0.37,0.1525,0.51,1.85,0.0325,47.395
"522",11,"PISP","Jan","2060-2099",0.0925,0.2675,0.1675,0.4375,0.7525,0.3275,45.96
"523",11,"TICA","Jan","1980-2019",80.095,0,0,0,0.7775,1.2325,130.535
"524",11,"TICA","Jan","2020-2059",76.7475,0,0,0,0.185,0.3625,126.39
"525",11,"TICA","Jan","2060-2099",64.8325,0,0,0,1.0525,2.6475,134.5
"526",11,"ZION","Jan","1980-2019",10.0175,0.185,0.03,0.2225,1.73,2.1825,39.4525
"527",11,"ZION","Jan","2020-2059",1.8575,0.1975,0.0425,0.2375,2.495,2.5375,38.8025
"528",11,"ZION","Jan","2060-2099",1.235,0.22,0.0325,0.27,1.3975,1.3025,38.6825
"529",12,"ARCH","Jan","1980-2019",7.7475,0.1025,0.0275,0.13,0.43,0.625,13.36
"530",12,"ARCH","Jan","2020-2059",2.695,0.1725,0.0425,0.2175,0.5875,0.355,12.5025
"531",12,"ARCH","Jan","2060-2099",1.3975,0.1225,0.08,0.2,0.2325,0.335,11.775
"532",12,"BLCA","Jan","1980-2019",25.4875,0.02,0.0025,0.025,0.17,0.3075,78.8475
"533",12,"BLCA","Jan","2020-2059",22.73,0.0125,0.0025,0.015,0.4375,0.1,76.525
"534",12,"BLCA","Jan","2060-2099",11.12,0.0625,0,0.0625,0.3125,0.5825,88.1275
"535",12,"BRCA","Jan","1980-2019",28.24,0.035,0.01,0.0425,0.015,0.0175,44.3
"536",12,"BRCA","Jan","2020-2059",22.2775,0.0475,0.005,0.055,0.4275,0.6275,46.315
"537",12,"BRCA","Jan","2060-2099",18.4225,0.0325,0.01,0.045,0.11,0.3225,46.6225
"538",12,"CANY","Jan","1980-2019",4.5975,0.1025,0.045,0.155,0.29,0.3625,8.7875
"539",12,"CANY","Jan","2020-2059",1.715,0.18,0.0675,0.2475,0.565,0.305,7.9125
"540",12,"CANY","Jan","2060-2099",0.5425,0.195,0.12,0.3125,0.0975,0.095,7.285
"541",12,"CARE","Jan","1980-2019",5.78,0.07,0.0625,0.13,0.0275,0,29.5875
"542",12,"CARE","Jan","2020-2059",4.4375,0.1075,0.06,0.1625,0.3025,0.04,31.5775
"543",12,"CARE","Jan","2060-2099",2.7725,0.0825,0.1075,0.1825,0.06,0.2425,30.44
"544",12,"CEBR","Jan","1980-2019",169.685,0,0,0,0,0.0275,227.6025
"545",12,"CEBR","Jan","2020-2059",193.5975,0,0,0,0.2775,0.4475,224.44
"546",12,"CEBR","Jan","2060-2099",164.005,0,0,0,0,0.2975,226.02
"547",12,"COLM","Jan","1980-2019",9.7575,0.075,0.0275,0.105,0.4575,0.1825,46.4525
"548",12,"COLM","Jan","2020-2059",4.025,0.085,0.0225,0.105,0.595,0.145,45.075
"549",12,"COLM","Jan","2060-2099",1.7375,0.1425,0.0325,0.1725,0.38,0.2725,48.54
"550",12,"CURE","Jan","1980-2019",32.16,0,0,0,0,0,21.98
"551",12,"CURE","Jan","2020-2059",33.1575,0,0,0,0,0,22.7075
"552",12,"CURE","Jan","2060-2099",29.0725,0,0,0,0,0,21.575
"553",12,"DINO","Jan","1980-2019",16.4925,0.0225,0,0.0225,0.0575,0,41.8675
"554",12,"DINO","Jan","2020-2059",10.1575,0.015,0.005,0.0175,0.1925,0.0075,41.4425
"555",12,"DINO","Jan","2060-2099",7.8625,0.0275,0.005,0.03,0.13,0.4875,47.28
"556",12,"FOBU","Jan","1980-2019",45.8875,0,0,0,0,0,165.465
"557",12,"FOBU","Jan","2020-2059",37.3625,0,0,0,0,0,154.1525
"558",12,"FOBU","Jan","2060-2099",38.43,0,0,0,0.085,0,160.0825
"559",12,"GOSP","Jan","1980-2019",24.78,0.035,0.0075,0.045,0.3125,0.1775,69.3775
"560",12,"GOSP","Jan","2020-2059",14.245,0.045,0,0.045,0.43,0.645,74.7025
"561",12,"GOSP","Jan","2060-2099",6.605,0.105,0.0025,0.1075,0.9675,0.9075,79.0875
"562",12,"HOVE","Jan","1980-2019",10.555,0.0625,0.0525,0.1125,0.4575,0.17,67.3675
"563",12,"HOVE","Jan","2020-2059",5.345,0.1325,0.0475,0.1825,0.9875,0.0825,72.9225
"564",12,"HOVE","Jan","2060-2099",4.5125,0.0925,0.0875,0.1825,0.22,0.33,67.545
