"","doy","park","month","decades","accumswe_daily","aet_daily","deficit_daily","pet_daily","rain_daily","runoff_daily","soil_water_daily"
"15593",316,"PISP","Nov","2020-2059",0,0.355,0.7475,1.095,0.5125,0,18.2125
"15594",316,"PISP","Nov","2060-2099",0,0.3225,0.93,1.25,0.875,0,15.2475
"15595",316,"TICA","Nov","1980-2019",6.34,0.21,0.0525,0.265,0.7975,0.61,110.885
"15596",316,"TICA","Nov","2020-2059",2.69,0.29,0.0775,0.37,1.8575,0.9925,102.47
"15597",316,"TICA","Nov","2060-2099",0.8275,0.4975,0.0625,0.56,2.6125,1.7725,111.92
"15598",316,"ZION","Nov","1980-2019",1.88,0.2925,0.3175,0.615,0.55,0.1325,24.325
"15599",316,"ZION","Nov","2020-2059",0.055,0.425,0.41,0.83,0.7175,0.225,18.6475
"15600",316,"ZION","Nov","2060-2099",0,0.485,0.545,1.02,0.8375,0.42,17.1425
"15601",317,"ARCH","Nov","1980-2019",0.155,0.395,0.3125,0.7,0.3725,0.1175,7.84
"15602",317,"ARCH","Nov","2020-2059",0.0075,0.4,0.48,0.8775,0.5625,0.1125,6.305
"15603",317,"ARCH","Nov","2060-2099",0.045,0.4175,0.6175,1.045,0.6975,0.14,5.1725
"15604",317,"BLCA","Nov","1980-2019",2.5275,0.2375,0.15,0.385,0.3925,0.0475,58.01
"15605",317,"BLCA","Nov","2020-2059",1.3625,0.3075,0.1625,0.465,0.495,0.0375,58.0325
"15606",317,"BLCA","Nov","2060-2099",0.23,0.445,0.38,0.8325,0.955,0,41.9425
"15607",317,"BRCA","Nov","1980-2019",3.8375,0.1875,0.185,0.3675,0.19,0.04,33.475
"15608",317,"BRCA","Nov","2020-2059",0.275,0.3875,0.23,0.6275,0.265,0.14,31.3175
"15609",317,"BRCA","Nov","2060-2099",0.06,0.4475,0.355,0.8125,0.5525,0.0375,27.0775
"15610",317,"CANY","Nov","1980-2019",0.125,0.33,0.395,0.7275,0.4025,0.1175,4.375
"15611",317,"CANY","Nov","2020-2059",0.0025,0.3125,0.5575,0.8775,0.46,0.1625,3.57
"15612",317,"CANY","Nov","2060-2099",0.105,0.4875,0.5675,1.06,0.75,0,3.9375
"15613",317,"CARE","Nov","1980-2019",0.3425,0.1725,0.305,0.475,0.39,0.04,21.145
"15614",317,"CARE","Nov","2020-2059",0.0975,0.23,0.445,0.6875,0.21,0,18.33
"15615",317,"CARE","Nov","2060-2099",0.0525,0.3575,0.5025,0.8675,0.575,0,18.83
"15616",317,"CEBR","Nov","1980-2019",38.66,0.1375,0.0275,0.1625,0.055,0.31,213.2125
"15617",317,"CEBR","Nov","2020-2059",10.185,0.205,0.0275,0.235,0.21,1.2275,208.6275
"15618",317,"CEBR","Nov","2060-2099",7.11,0.255,0.095,0.3475,0.99,0.6725,189.9325
"15619",317,"COLM","Nov","1980-2019",0.195,0.33,0.26,0.5925,0.405,0,28.5525
"15620",317,"COLM","Nov","2020-2059",0.0125,0.385,0.4025,0.775,0.485,0,24.665
"15621",317,"COLM","Nov","2060-2099",0.0825,0.37,0.5775,0.95,0.4875,0,18.4225
"15622",317,"CURE","Nov","1980-2019",3.8175,0.145,0.115,0.265,0.1725,0.02,18.1225
"15623",317,"CURE","Nov","2020-2059",0.985,0.2625,0.1875,0.4475,0.145,0.155,16.0525
"15624",317,"CURE","Nov","2060-2099",0.545,0.285,0.355,0.635,0.32,0,11.27
"15625",317,"DINO","Nov","1980-2019",0.7575,0.1925,0.1775,0.37,0.5,0.1,32.36
"15626",317,"DINO","Nov","2020-2059",0.315,0.3275,0.1725,0.51,0.5825,0,32.0675
"15627",317,"DINO","Nov","2060-2099",0.055,0.4175,0.3125,0.74,1.035,0.2325,29.2425
"15628",317,"FOBU","Nov","1980-2019",5.89,0.0675,0.055,0.12,0.265,0,151.8875
"15629",317,"FOBU","Nov","2020-2059",1.3875,0.1775,0.11,0.2825,0.4125,0,113.865
"15630",317,"FOBU","Nov","2060-2099",1.835,0.165,0.14,0.305,0.4775,0,91.9325
"15631",317,"GOSP","Nov","1980-2019",1.11538461538462,0.243589743589744,0.171794871794872,0.420512820512821,0.728205128205128,0,44.1615384615385
"15632",317,"GOSP","Nov","2020-2059",0.105,0.3525,0.295,0.6575,0.415,0,37.61
"15633",317,"GOSP","Nov","2060-2099",0.14,0.395,0.2675,0.6575,1.075,0,36.455
"15634",317,"HOVE","Nov","1980-2019",0.1925,0.2575,0.42,0.6825,0.44,0,35.19
"15635",317,"HOVE","Nov","2020-2059",0.0175,0.3425,0.5225,0.8625,0.3125,0,33.25
"15636",317,"HOVE","Nov","2060-2099",0.08,0.335,0.695,1.0425,0.92,0,26.56
"15637",317,"NABR","Nov","1980-2019",0.3625,0.3475,0.2825,0.625,0.71,0.2825,26.5
"15638",317,"NABR","Nov","2020-2059",0.005,0.43,0.4075,0.8425,0.32,0,22.2525
"15639",317,"NABR","Nov","2060-2099",0.0625,0.3975,0.5975,1.005,0.8675,0,18.6075
"15640",317,"PISP","Nov","1980-2019",0.2725,0.3,0.6025,0.8975,0.37,0,23.3075
"15641",317,"PISP","Nov","2020-2059",0.0225,0.3025,0.7625,1.0725,0.2975,0,18.2025
"15642",317,"PISP","Nov","2060-2099",0,0.4,0.8725,1.27,0.455,0,15.3
"15643",317,"TICA","Nov","1980-2019",7.205,0.1175,0.0525,0.1725,1.2125,0.695,111.835
"15644",317,"TICA","Nov","2020-2059",3.3025,0.235,0.06,0.295,1.54,1.1425,102.83
"15645",317,"TICA","Nov","2060-2099",0.4975,0.4275,0.07,0.5025,1.5025,1.1175,112.3325
"15646",317,"ZION","Nov","1980-2019",1.8125,0.2925,0.315,0.595,0.8275,0.3075,24.87
"15647",317,"ZION","Nov","2020-2059",0.2075,0.41,0.4525,0.86,0.72,0.2575,18.7125
"15648",317,"ZION","Nov","2060-2099",0,0.5325,0.545,1.075,0.7625,0.08,17.3
"15649",318,"ARCH","Nov","1980-2019",0.18,0.305,0.32,0.635,1.105,0.6525,8.05
"15650",318,"ARCH","Nov","2020-2059",0,0.3725,0.4925,0.885,0.335,0.055,6.2025
"15651",318,"ARCH","Nov","2060-2099",0.045,0.39,0.6025,0.9825,0.4775,0,5.2575
"15652",318,"BLCA","Nov","1980-2019",2.75,0.175,0.14,0.3125,1,0.1525,59.45
"15653",318,"BLCA","Nov","2020-2059",1.415,0.2925,0.1475,0.4425,0.6525,0.0425,58.505
"15654",318,"BLCA","Nov","2060-2099",0.2075,0.38,0.4,0.78,0.6725,0.2075,42.085
"15655",318,"BRCA","Nov","1980-2019",4.16,0.2,0.1575,0.355,0.1425,0.365,33.715
"15656",318,"BRCA","Nov","2020-2059",0.585,0.3575,0.2275,0.5925,0.095,0.055,31.0275
"15657",318,"BRCA","Nov","2060-2099",0.06,0.4325,0.3725,0.8075,0.6175,0,27.2725
"15658",318,"CANY","Nov","1980-2019",0.1725,0.2525,0.4125,0.665,0.725,0.29,4.63
"15659",318,"CANY","Nov","2020-2059",0.0025,0.3875,0.4575,0.845,0.5125,0,3.6875
"15660",318,"CANY","Nov","2060-2099",0.0925,0.4475,0.545,0.985,0.885,0.1175,4.29
"15661",318,"CARE","Nov","1980-2019",0.425,0.19,0.325,0.5325,0.1975,0.0125,21.275
"15662",318,"CARE","Nov","2020-2059",0.0325,0.325,0.3525,0.68,0.235,0,18.315
"15663",318,"CARE","Nov","2060-2099",0.11,0.325,0.4525,0.7775,0.4025,0,18.9025
"15664",318,"CEBR","Nov","1980-2019",40.3775,0.1125,0.03,0.14,0.0225,0.2875,213.7
"15665",318,"CEBR","Nov","2020-2059",9.97,0.205,0.02,0.2275,0.06,0.515,209.22
"15666",318,"CEBR","Nov","2060-2099",5.9275,0.2475,0.0775,0.3325,1.1525,1.065,191.255
"15667",318,"COLM","Nov","1980-2019",0.295,0.255,0.2475,0.5025,0.63,0,29
"15668",318,"COLM","Nov","2020-2059",0.025,0.3775,0.415,0.7925,0.2975,0,24.6075
"15669",318,"COLM","Nov","2060-2099",0.0875,0.335,0.5325,0.885,0.3875,0,18.4625
"15670",318,"CURE","Nov","1980-2019",4.3075,0.1025,0.0875,0.185,0.1375,0.2875,18.2275
"15671",318,"CURE","Nov","2020-2059",1.0125,0.2475,0.1975,0.4475,0.13,0.025,16.0075
"15672",318,"CURE","Nov","2060-2099",0.6075,0.2275,0.33,0.5525,0.1925,0,11.2825
"15673",318,"DINO","Nov","1980-2019",1.0325,0.195,0.1675,0.355,0.45,0.0325,32.6525
"15674",318,"DINO","Nov","2020-2059",0.1875,0.325,0.1625,0.4925,0.72,0.085,32.5725
"15675",318,"DINO","Nov","2060-2099",0.17,0.3925,0.2625,0.64,0.42,0.0275,29.2425
"15676",318,"FOBU","Nov","1980-2019",6.2325,0.08,0.0525,0.135,0.22,0,152.5425
"15677",318,"FOBU","Nov","2020-2059",1.5425,0.1725,0.07,0.235,0.575,0,114.4625
"15678",318,"FOBU","Nov","2060-2099",1.7325,0.1375,0.1625,0.3025,0.45,0,92.5075
"15679",318,"GOSP","Nov","1980-2019",1.29487179487179,0.220512820512821,0.156410256410256,0.379487179487179,0.828205128205128,0,44.9974358974359
"15680",318,"GOSP","Nov","2020-2059",0.0925,0.4,0.1875,0.5825,0.8525,0,38.0775
"15681",318,"GOSP","Nov","2060-2099",0.02,0.3025,0.32,0.6275,0.4775,0,36.7625
"15682",318,"HOVE","Nov","1980-2019",0.4025,0.215,0.39,0.6125,0.8225,0,35.845
"15683",318,"HOVE","Nov","2020-2059",0.0025,0.33,0.5525,0.8775,0.3475,0,33.2875
"15684",318,"HOVE","Nov","2060-2099",0.085,0.3375,0.6525,0.9725,0.46,0,26.6975
"15685",318,"NABR","Nov","1980-2019",0.6125,0.2525,0.295,0.55,0.62,0.1325,26.8025
"15686",318,"NABR","Nov","2020-2059",0.0025,0.4025,0.4325,0.8425,0.49,0,22.3325
"15687",318,"NABR","Nov","2060-2099",0.0625,0.41,0.565,0.9725,0.415,0,18.6125
"15688",318,"PISP","Nov","1980-2019",0.2825,0.2625,0.5875,0.84,0.4375,0.025,23.4625
"15689",318,"PISP","Nov","2020-2059",0.055,0.275,0.775,1.035,0.275,0,18.1975
"15690",318,"PISP","Nov","2060-2099",0,0.33,0.8925,1.225,0.3825,0,15.35
"15691",318,"TICA","Nov","1980-2019",7.205,0.165,0.05,0.2225,0.9675,0.6675,112.91
"15692",318,"TICA","Nov","2020-2059",3.7975,0.22,0.065,0.2825,2.39,1.51,104.0775
"15693",318,"TICA","Nov","2060-2099",0.6275,0.38,0.0525,0.435,1.2475,0.395,113.01
"15694",318,"ZION","Nov","1980-2019",1.965,0.3125,0.2775,0.59,0.7025,0.365,25.26
"15695",318,"ZION","Nov","2020-2059",0.2075,0.42,0.445,0.875,0.4425,0.095,18.79
"15696",318,"ZION","Nov","2060-2099",0,0.49,0.5475,1.035,0.66,0,17.475
"15697",319,"ARCH","Nov","1980-2019",0.31,0.2675,0.3075,0.57,0.745,0.335,8.1975
"15698",319,"ARCH","Nov","2020-2059",0,0.495,0.395,0.8775,1.3425,0.45,6.62
"15699",319,"ARCH","Nov","2060-2099",0.045,0.41,0.5425,0.9525,0.89,0.165,5.5775
"15700",319,"BLCA","Nov","1980-2019",2.8225,0.19,0.1225,0.31,0.5325,0,60.355
"15701",319,"BLCA","Nov","2020-2059",1.1575,0.295,0.105,0.3975,0.41,0.0725,58.96
"15702",319,"BLCA","Nov","2060-2099",0.23,0.3775,0.3625,0.7375,0.4125,0.215,41.9325
"15703",319,"BRCA","Nov","1980-2019",4.4775,0.205,0.1675,0.3825,0.135,0.0625,33.6975
"15704",319,"BRCA","Nov","2020-2059",1.0075,0.3475,0.1775,0.525,1.1575,0.1425,31.705
"15705",319,"BRCA","Nov","2060-2099",0.06,0.32,0.345,0.6725,0.27,0,27.265
"15706",319,"CANY","Nov","1980-2019",0.1,0.24,0.4,0.64,0.4825,0.38,4.6
"15707",319,"CANY","Nov","2020-2059",0.005,0.3325,0.5,0.8325,0.115,0.0075,3.46
"15708",319,"CANY","Nov","2060-2099",0.0225,0.445,0.505,0.955,0.5075,0.0325,4.39
"15709",319,"CARE","Nov","1980-2019",0.5625,0.125,0.3375,0.465,0.3075,0.0125,21.455
"15710",319,"CARE","Nov","2020-2059",0.0625,0.1925,0.41,0.6025,0.1525,0,18.265
"15711",319,"CARE","Nov","2060-2099",0.14,0.35,0.4025,0.7475,0.3475,0,18.91
"15712",319,"CEBR","Nov","1980-2019",41.37,0.0975,0.035,0.1225,0.035,0.32,213.9525
"15713",319,"CEBR","Nov","2020-2059",11.9625,0.2275,0.0125,0.2425,1.225,0.8725,210.52
"15714",319,"CEBR","Nov","2060-2099",5.7325,0.245,0.08,0.3175,0.5475,0.72,191.8875
"15715",319,"COLM","Nov","1980-2019",0.5075,0.25,0.255,0.4975,0.62,0,29.4675
"15716",319,"COLM","Nov","2020-2059",0.0375,0.4675,0.32,0.79,1.1575,0,25.3225
"15717",319,"COLM","Nov","2060-2099",0.08,0.3925,0.48,0.865,0.78,0,18.8675
"15718",319,"CURE","Nov","1980-2019",4.235,0.0925,0.0825,0.18,0.0675,0.2925,18.3575
"15719",319,"CURE","Nov","2020-2059",1.49,0.1975,0.1575,0.35,0.4475,0.1125,16.2525
"15720",319,"CURE","Nov","2060-2099",0.655,0.2125,0.28,0.4925,0.5075,0.02,11.5875
"15721",319,"DINO","Nov","1980-2019",1.07,0.215,0.165,0.3875,0.1175,0,32.6175
"15722",319,"DINO","Nov","2020-2059",0.2175,0.3075,0.205,0.515,0.265,0.0675,32.475
"15723",319,"DINO","Nov","2060-2099",0.2425,0.3475,0.2175,0.565,0.5625,0.02,29.4625
"15724",319,"FOBU","Nov","1980-2019",6.38,0.0775,0.055,0.1325,0.0575,0,152.775
"15725",319,"FOBU","Nov","2020-2059",1.37,0.1225,0.0925,0.2175,0.5125,0,115.555
"15726",319,"FOBU","Nov","2060-2099",1.8675,0.155,0.1675,0.3175,0.245,0,92.8375
"15727",319,"GOSP","Nov","1980-2019",1.23589743589744,0.2,0.138461538461538,0.338461538461538,0.264102564102564,0,45.2333333333333
"15728",319,"GOSP","Nov","2020-2059",0.1525,0.3275,0.23,0.56,0.78,0,38.6075
"15729",319,"GOSP","Nov","2060-2099",0.0475,0.365,0.265,0.6475,0.6925,0,37.095
"15730",319,"HOVE","Nov","1980-2019",0.2525,0.205,0.3775,0.575,1.16,0,37.02
"15731",319,"HOVE","Nov","2020-2059",0.0025,0.415,0.4675,0.86,1.2525,0,34.13
"15732",319,"HOVE","Nov","2060-2099",0.08,0.42,0.555,0.9675,0.6475,0,26.9375
"15733",319,"NABR","Nov","1980-2019",0.615,0.265,0.2725,0.535,0.8425,0.3575,27.1475
"15734",319,"NABR","Nov","2020-2059",0.0175,0.46,0.34,0.8075,1.3975,0.12,23.15
"15735",319,"NABR","Nov","2060-2099",0.07,0.3975,0.5025,0.9025,0.46,0,18.68
"15736",319,"PISP","Nov","1980-2019",0.0825,0.2525,0.535,0.795,0.2425,0.01,23.645
"15737",319,"PISP","Nov","2020-2059",0.015,0.4175,0.6175,1.04,1.27,0,19.1
"15738",319,"PISP","Nov","2060-2099",0,0.32,0.86,1.185,0.1875,0,15.2225
"15739",319,"TICA","Nov","1980-2019",6.8,0.1525,0.05,0.2025,0.5125,0.4125,113.5675
"15740",319,"TICA","Nov","2020-2059",3.4525,0.2325,0.055,0.2825,1.0175,1.15,104.3075
"15741",319,"TICA","Nov","2060-2099",1.205,0.355,0.0425,0.4,1.6475,0.0275,114.36
"15742",319,"ZION","Nov","1980-2019",1.675,0.265,0.2875,0.555,0.375,0.2875,25.49
"15743",319,"ZION","Nov","2020-2059",0.24,0.4275,0.3675,0.7975,1.9675,0.2675,20.225
"15744",319,"ZION","Nov","2060-2099",0.035,0.415,0.545,0.9625,0.39,0,17.4625
"15745",320,"ARCH","Nov","1980-2019",0.365,0.225,0.3125,0.5475,0.3325,0.0875,8.2575
"15746",320,"ARCH","Nov","2020-2059",0.08,0.3475,0.4225,0.765,0.6475,0.3075,6.615
"15747",320,"ARCH","Nov","2060-2099",0.055,0.37,0.5625,0.9375,0.59,0.07,5.73
"15748",320,"BLCA","Nov","1980-2019",3.31,0.17,0.15,0.32,0.25,0.08,60.6925
"15749",320,"BLCA","Nov","2020-2059",1.175,0.3,0.105,0.4075,0.825,0.035,59.705
"15750",320,"BLCA","Nov","2060-2099",0.3825,0.3675,0.3625,0.725,0.8,0.1625,42.1975
"15751",320,"BRCA","Nov","1980-2019",4.47,0.2375,0.165,0.395,0.325,0,33.9375
"15752",320,"BRCA","Nov","2020-2059",1.28,0.28,0.1675,0.455,0.265,0.1825,31.635
"15753",320,"BRCA","Nov","2060-2099",0.35,0.355,0.3375,0.6775,0.205,0,27.1325
"15754",320,"CANY","Nov","1980-2019",0.15,0.1825,0.395,0.58,0.155,0.055,4.555
"15755",320,"CANY","Nov","2020-2059",0.01,0.35,0.46,0.82,0.4525,0.0125,3.5475
"15756",320,"CANY","Nov","2060-2099",0.02,0.33,0.57,0.905,0.115,0.025,4.18
"15757",320,"CARE","Nov","1980-2019",0.32,0.145,0.31,0.4425,0.17,0,21.7825
"15758",320,"CARE","Nov","2020-2059",0.105,0.2825,0.2925,0.585,0.345,0,18.395
"15759",320,"CARE","Nov","2060-2099",0.1725,0.265,0.4325,0.6875,0.1475,0,18.7975
"15760",320,"CEBR","Nov","1980-2019",41.49,0.1225,0.03,0.1475,0.845,0.5625,215.08
"15761",320,"CEBR","Nov","2020-2059",12.79,0.1925,0.005,0.1975,0.6025,0.57,210.9025
"15762",320,"CEBR","Nov","2060-2099",6.93,0.23,0.0675,0.305,0.3375,0.5625,192.11
"15763",320,"COLM","Nov","1980-2019",0.6125,0.175,0.26,0.4375,0.255,0,29.6225
"15764",320,"COLM","Nov","2020-2059",0.0975,0.3675,0.3175,0.6825,0.67,0.0025,25.65
"15765",320,"COLM","Nov","2060-2099",0.1075,0.385,0.4525,0.83,0.665,0,19.15
"15766",320,"CURE","Nov","1980-2019",4.245,0.0975,0.0875,0.1775,0.0175,0,18.755
"15767",320,"CURE","Nov","2020-2059",1.2325,0.15,0.13,0.275,0.3375,0.21,16.6675
"15768",320,"CURE","Nov","2060-2099",0.8175,0.2025,0.245,0.45,0.2825,0,11.7025
"15769",320,"DINO","Nov","1980-2019",1.1,0.1725,0.1875,0.3625,0.075,0.0325,32.65
"15770",320,"DINO","Nov","2020-2059",0.2075,0.305,0.135,0.46,0.475,0.005,32.7775
"15771",320,"DINO","Nov","2060-2099",0.33,0.325,0.2675,0.5925,0.2725,0.0125,29.4375
"15772",320,"FOBU","Nov","1980-2019",7.125,0.0725,0.05,0.1125,0.42,0,153.205
"15773",320,"FOBU","Nov","2020-2059",1.9,0.095,0.0975,0.1925,0.705,0,116.31
"15774",320,"FOBU","Nov","2060-2099",2.0025,0.1575,0.155,0.305,0.77,0,94.085
"15775",320,"GOSP","Nov","1980-2019",1.54615384615385,0.194871794871795,0.146153846153846,0.333333333333333,0.902564102564103,0,46.0205128205128
"15776",320,"GOSP","Nov","2020-2059",0.1425,0.2725,0.21,0.4875,1.565,0,40
"15777",320,"GOSP","Nov","2060-2099",0.1675,0.405,0.235,0.6425,2.0475,0,38.785
"15778",320,"HOVE","Nov","1980-2019",0.3475,0.1625,0.3725,0.5425,0.45,0,37.315
"15779",320,"HOVE","Nov","2020-2059",0.1025,0.2825,0.46,0.75,0.58,0,34.43
"15780",320,"HOVE","Nov","2060-2099",0.09,0.3025,0.6175,0.925,0.425,0,27.0675
"15781",320,"NABR","Nov","1980-2019",0.5375,0.2575,0.2725,0.5275,0.335,0.125,27.245
"15782",320,"NABR","Nov","2020-2059",0.1525,0.3425,0.365,0.7,0.5475,0.07,23.315
"15783",320,"NABR","Nov","2060-2099",0.095,0.3775,0.51,0.885,0.5325,0,18.835
"15784",320,"PISP","Nov","1980-2019",0.015,0.3075,0.545,0.86,0.1825,0,23.59
"15785",320,"PISP","Nov","2020-2059",0.015,0.325,0.65,0.98,0.51,0,19.305
"15786",320,"PISP","Nov","2060-2099",0.0675,0.27,0.8975,1.165,0.3575,0,15.305
"15787",320,"TICA","Nov","1980-2019",7.22,0.145,0.045,0.195,0.35,0.345,114.0375
"15788",320,"TICA","Nov","2020-2059",4.205,0.1675,0.04,0.215,2.1125,1.2825,105.195
"15789",320,"TICA","Nov","2060-2099",1.35,0.36,0.045,0.4075,0.8575,0.1775,114.9625
"15790",320,"ZION","Nov","1980-2019",1.7625,0.3075,0.265,0.57,0.4925,0.2275,25.6525
"15791",320,"ZION","Nov","2020-2059",0.37,0.38,0.365,0.7375,0.735,0.4325,20.2775
"15792",320,"ZION","Nov","2060-2099",0.3575,0.385,0.5175,0.9175,0.5275,0,17.605
"15793",321,"ARCH","Nov","1980-2019",0.45,0.3125,0.2675,0.5775,0.4175,0.055,8.4375
"15794",321,"ARCH","Nov","2020-2059",0.065,0.36,0.3825,0.7375,0.935,0.41,6.8525
"15795",321,"ARCH","Nov","2060-2099",0.06,0.345,0.47,0.8125,0.48,0.0375,5.86
"15796",321,"BLCA","Nov","1980-2019",3.53,0.165,0.1125,0.2775,0.1925,0.1225,61.0225
"15797",321,"BLCA","Nov","2020-2059",1.6225,0.2375,0.1075,0.3475,0.565,0,60.335
"15798",321,"BLCA","Nov","2060-2099",0.3775,0.4375,0.28,0.7275,1,0.0175,42.865
"15799",321,"BRCA","Nov","1980-2019",4.2575,0.185,0.155,0.34,0.07,0.2825,34.0025
"15800",321,"BRCA","Nov","2020-2059",1.2575,0.315,0.17,0.4925,0.555,0.045,32.3375
"15801",321,"BRCA","Nov","2060-2099",0.5175,0.33,0.2875,0.625,0.3175,0,27.125
"15802",321,"CANY","Nov","1980-2019",0.2975,0.24,0.3725,0.6175,0.1925,0.0075,4.54
"15803",321,"CANY","Nov","2020-2059",0.0875,0.3475,0.4325,0.7825,0.425,0,3.6275
"15804",321,"CANY","Nov","2060-2099",0.4025,0.3275,0.495,0.8275,0.445,0.015,4.31
"15805",321,"CARE","Nov","1980-2019",0.385,0.1475,0.2825,0.45,0.1625,0,21.8125
"15806",321,"CARE","Nov","2020-2059",0.075,0.2525,0.33,0.5775,0.4225,0,18.6575
"15807",321,"CARE","Nov","2060-2099",0.48,0.275,0.395,0.6725,0.195,0,18.7625
"15808",321,"CEBR","Nov","1980-2019",42.3425,0.11,0.02,0.13,0.01,0.0875,215.33
"15809",321,"CEBR","Nov","2020-2059",14.08,0.1575,0.0125,0.1725,0.735,0.675,211.5125
"15810",321,"CEBR","Nov","2060-2099",7.3325,0.2875,0.0525,0.3375,0.6975,0.535,192.53
"15811",321,"COLM","Nov","1980-2019",0.705,0.215,0.2275,0.46,0.275,0.0125,29.8525
"15812",321,"COLM","Nov","2020-2059",0.2325,0.33,0.345,0.6725,0.83,0.0725,26.1375
"15813",321,"COLM","Nov","2060-2099",0.19,0.2875,0.4125,0.7,0.5375,0,19.4025
"15814",321,"CURE","Nov","1980-2019",4.38,0.1075,0.0975,0.2025,0.035,0.06,18.9375
"15815",321,"CURE","Nov","2020-2059",1.66,0.19,0.1,0.2925,0.215,0.0425,16.8975
"15816",321,"CURE","Nov","2060-2099",1.2625,0.195,0.2275,0.42,0.2,0,11.7675
"15817",321,"DINO","Nov","1980-2019",1.16,0.2,0.1525,0.35,0.09,0.1225,32.58
"15818",321,"DINO","Nov","2020-2059",0.205,0.2875,0.1325,0.4175,0.4975,0,33.0825
"15819",321,"DINO","Nov","2060-2099",0.42,0.33,0.1975,0.525,0.535,0,29.76
"15820",321,"FOBU","Nov","1980-2019",7.425,0.0425,0.035,0.08,0.1375,0,153.625
"15821",321,"FOBU","Nov","2020-2059",2.095,0.085,0.0475,0.1375,0.3975,0,116.8825
"15822",321,"FOBU","Nov","2060-2099",2.5625,0.13,0.1375,0.26,0.72,0,95.0075
"15823",321,"GOSP","Nov","1980-2019",1.74871794871795,0.241025641025641,0.105128205128205,0.341025641025641,0.382051282051282,0,46.3282051282051
"15824",321,"GOSP","Nov","2020-2059",0.29,0.305,0.165,0.475,1.1575,0,40.9225
"15825",321,"GOSP","Nov","2060-2099",0.1725,0.3375,0.215,0.555,1.645,0,40.18
"15826",321,"HOVE","Nov","1980-2019",0.545,0.1825,0.37,0.5525,0.2925,0,37.5475
"15827",321,"HOVE","Nov","2020-2059",0.0825,0.285,0.4375,0.715,1.3875,0,35.62
"15828",321,"HOVE","Nov","2060-2099",0.115,0.285,0.5025,0.7925,0.425,0,27.2375
"15829",321,"NABR","Nov","1980-2019",0.4925,0.2475,0.25,0.4975,0.195,0.1375,27.3025
"15830",321,"NABR","Nov","2020-2059",0.0725,0.4025,0.3425,0.7425,1.55,0.7625,23.8325
"15831",321,"NABR","Nov","2060-2099",0.1725,0.3225,0.4525,0.7775,0.56,0,19.0675
"15832",321,"PISP","Nov","1980-2019",0.2175,0.235,0.5275,0.7625,0.2125,0,23.5575
"15833",321,"PISP","Nov","2020-2059",0.075,0.315,0.6525,0.9525,0.7125,0,19.7075
"15834",321,"PISP","Nov","2060-2099",0.0525,0.285,0.78,1.0675,0.2625,0,15.2975
"15835",321,"TICA","Nov","1980-2019",7.58,0.1625,0.0225,0.185,0.5275,0.78,114.8825
"15836",321,"TICA","Nov","2020-2059",4.345,0.2025,0.04,0.24,2.21,1.39,106.3375
"15837",321,"TICA","Nov","2060-2099",2.215,0.3225,0.035,0.36,2.45,0.4375,116.8525
"15838",321,"ZION","Nov","1980-2019",2.1625,0.285,0.2475,0.5325,0.1875,0.12,25.61
"15839",321,"ZION","Nov","2020-2059",0.4875,0.425,0.3525,0.77,1.0975,0.2825,20.8125
"15840",321,"ZION","Nov","2060-2099",0.4175,0.3875,0.4475,0.8375,0.6425,0,17.895
"15841",322,"ARCH","Nov","1980-2019",0.825,0.2325,0.275,0.515,0.455,0.21,8.4575
"15842",322,"ARCH","Nov","2020-2059",0,0.4675,0.32,0.79,0.9025,0.1075,7.235
"15843",322,"ARCH","Nov","2060-2099",0.02,0.3775,0.46,0.835,0.6975,0.0375,6.1825
"15844",322,"BLCA","Nov","1980-2019",4.25,0.15,0.09,0.2425,0.39,0.33,61.39
"15845",322,"BLCA","Nov","2020-2059",1.855,0.24,0.12,0.36,0.27,0.0475,60.5575
"15846",322,"BLCA","Nov","2060-2099",0.565,0.4225,0.3025,0.725,1.1075,0,43.57
"15847",322,"BRCA","Nov","1980-2019",4.5975,0.125,0.1325,0.2725,0.35,0.64,34.1675
"15848",322,"BRCA","Nov","2020-2059",1.095,0.2475,0.1375,0.3875,0.7725,0.2,33.155
"15849",322,"BRCA","Nov","2060-2099",0.5525,0.305,0.2725,0.58,0.72,0,27.5525
"15850",322,"CANY","Nov","1980-2019",0.475,0.175,0.3575,0.5275,0.35,0.075,4.635
"15851",322,"CANY","Nov","2020-2059",0,0.3325,0.4525,0.795,0.655,0.135,3.9075
"15852",322,"CANY","Nov","2060-2099",0.795,0.38,0.4525,0.835,0.4425,0,4.3725
"15853",322,"CARE","Nov","1980-2019",0.6675,0.0975,0.245,0.35,0.18,0,21.8975
"15854",322,"CARE","Nov","2020-2059",0.035,0.22,0.3575,0.5825,0.495,0,19.01
"15855",322,"CARE","Nov","2060-2099",0.94,0.2175,0.4075,0.6225,0.14,0,18.77
"15856",322,"CEBR","Nov","1980-2019",44.59,0.095,0.0125,0.1075,0.0175,0.04,215.4225
"15857",322,"CEBR","Nov","2020-2059",14.6,0.135,0.0075,0.1425,0.7225,1.0175,212.34
"15858",322,"CEBR","Nov","2060-2099",8.2925,0.2675,0.04,0.315,0.9775,0.19,193.6475
"15859",322,"COLM","Nov","1980-2019",1.3625,0.205,0.21,0.42,0.3975,0.105,30.005
