"","year","park","variable","annual_value","averages","decades"
"401",1983,"FOBU","Runoff",158.4,"annual_avg","1980-2019"
"402",1983,"FOBU","Rain",342.9,"annual_avg","1980-2019"
"403",1983,"FOBU","Accumulated SWE",126.5,"annual_avg","1980-2019"
"404",1983,"FOBU","PET",399.7,"annual_avg","1980-2019"
"405",1983,"FOBU","Deficit",60.1,"annual_avg","1980-2019"
"406",1983,"FOBU","AET",339.8,"annual_avg","1980-2019"
"407",1983,"GOSP","Soil Water",64.7723926380368,"annual_avg","1980-2019"
"408",1983,"GOSP","Runoff",194.9,"annual_avg","1980-2019"
"409",1983,"GOSP","Rain",481.5,"annual_avg","1980-2019"
"410",1983,"GOSP","Accumulated SWE",102.6,"annual_avg","1980-2019"
"411",1983,"GOSP","PET",602.2,"annual_avg","1980-2019"
"412",1983,"GOSP","Deficit",233,"annual_avg","1980-2019"
"413",1983,"GOSP","AET",368.3,"annual_avg","1980-2019"
"414",1983,"HOVE","Soil Water",56.4912328767123,"annual_avg","1980-2019"
"415",1983,"HOVE","Runoff",105.5,"annual_avg","1980-2019"
"416",1983,"HOVE","Rain",315.8,"annual_avg","1980-2019"
"417",1983,"HOVE","Accumulated SWE",23.5,"annual_avg","1980-2019"
"418",1983,"HOVE","PET",723.5,"annual_avg","1980-2019"
"419",1983,"HOVE","Deficit",434.1,"annual_avg","1980-2019"
"420",1983,"HOVE","AET",289.9,"annual_avg","1980-2019"
"421",1983,"NABR","Soil Water",28.0219178082192,"annual_avg","1980-2019"
"422",1983,"NABR","Runoff",180.7,"annual_avg","1980-2019"
"423",1983,"NABR","Rain",333.6,"annual_avg","1980-2019"
"424",1983,"NABR","Accumulated SWE",38.5,"annual_avg","1980-2019"
"425",1983,"NABR","PET",669.5,"annual_avg","1980-2019"
"426",1983,"NABR","Deficit",393.4,"annual_avg","1980-2019"
"427",1983,"NABR","AET",275.7,"annual_avg","1980-2019"
"428",1983,"PISP","Soil Water",35.5471232876712,"annual_avg","1980-2019"
"429",1983,"PISP","Runoff",75.7,"annual_avg","1980-2019"
"430",1983,"PISP","Rain",320.4,"annual_avg","1980-2019"
"431",1983,"PISP","Accumulated SWE",5.9,"annual_avg","1980-2019"
"432",1983,"PISP","PET",811.6,"annual_avg","1980-2019"
"433",1983,"PISP","Deficit",522.6,"annual_avg","1980-2019"
"434",1983,"PISP","AET",289.9,"annual_avg","1980-2019"
"435",1983,"TICA","Soil Water",122.879726027397,"annual_avg","1980-2019"
"436",1983,"TICA","Runoff",628.6,"annual_avg","1980-2019"
"437",1983,"TICA","Rain",590.9,"annual_avg","1980-2019"
"438",1983,"TICA","Accumulated SWE",233.7,"annual_avg","1980-2019"
"439",1983,"TICA","PET",432.1,"annual_avg","1980-2019"
"440",1983,"TICA","Deficit",75.7,"annual_avg","1980-2019"
"441",1983,"TICA","AET",356.4,"annual_avg","1980-2019"
"442",1983,"ZION","Soil Water",27.661095890411,"annual_avg","1980-2019"
"443",1983,"ZION","Runoff",412.9,"annual_avg","1980-2019"
"444",1983,"ZION","Rain",530.1,"annual_avg","1980-2019"
"445",1983,"ZION","Accumulated SWE",38,"annual_avg","1980-2019"
"446",1983,"ZION","PET",623.1,"annual_avg","1980-2019"
"447",1983,"ZION","Deficit",319.6,"annual_avg","1980-2019"
"448",1983,"ZION","AET",302.4,"annual_avg","1980-2019"
"449",1984,"ARCH","Soil Water",7.20409836065574,"annual_avg","1980-2019"
"450",1984,"ARCH","Runoff",96.5,"annual_avg","1980-2019"
"451",1984,"ARCH","Rain",274.2,"annual_avg","1980-2019"
"452",1984,"ARCH","Accumulated SWE",25.5,"annual_avg","1980-2019"
"453",1984,"ARCH","PET",779.8,"annual_avg","1980-2019"
"454",1984,"ARCH","Deficit",546.2,"annual_avg","1980-2019"
"455",1984,"ARCH","AET",232.9,"annual_avg","1980-2019"
"456",1984,"BLCA","Soil Water",63.1193989071038,"annual_avg","1980-2019"
"457",1984,"BLCA","Runoff",187.3,"annual_avg","1980-2019"
"458",1984,"BLCA","Rain",360.1,"annual_avg","1980-2019"
"459",1984,"BLCA","Accumulated SWE",124.5,"annual_avg","1980-2019"
"460",1984,"BLCA","PET",558.8,"annual_avg","1980-2019"
"461",1984,"BLCA","Deficit",212.2,"annual_avg","1980-2019"
"462",1984,"BLCA","AET",346.4,"annual_avg","1980-2019"
"463",1984,"BRCA","Soil Water",31.366393442623,"annual_avg","1980-2019"
"464",1984,"BRCA","Runoff",86.1,"annual_avg","1980-2019"
"465",1984,"BRCA","Rain",215.8,"annual_avg","1980-2019"
"466",1984,"BRCA","Accumulated SWE",53.3,"annual_avg","1980-2019"
"467",1984,"BRCA","PET",540.1,"annual_avg","1980-2019"
"468",1984,"BRCA","Deficit",290.2,"annual_avg","1980-2019"
"469",1984,"BRCA","AET",249.3,"annual_avg","1980-2019"
"470",1984,"CANY","Soil Water",4.24071038251366,"annual_avg","1980-2019"
"471",1984,"CANY","Runoff",52.1,"annual_avg","1980-2019"
"472",1984,"CANY","Rain",230.3,"annual_avg","1980-2019"
"473",1984,"CANY","Accumulated SWE",18.4,"annual_avg","1980-2019"
"474",1984,"CANY","PET",794,"annual_avg","1980-2019"
"475",1984,"CANY","Deficit",578.2,"annual_avg","1980-2019"
"476",1984,"CANY","AET",215.3,"annual_avg","1980-2019"
"477",1984,"CARE","Soil Water",19.333606557377,"annual_avg","1980-2019"
"478",1984,"CARE","Runoff",0,"annual_avg","1980-2019"
"479",1984,"CARE","Rain",190.5,"annual_avg","1980-2019"
"480",1984,"CARE","Accumulated SWE",15.7,"annual_avg","1980-2019"
"481",1984,"CARE","PET",655.2,"annual_avg","1980-2019"
"482",1984,"CARE","Deficit",432.8,"annual_avg","1980-2019"
"483",1984,"CARE","AET",220.9,"annual_avg","1980-2019"
"484",1984,"CEBR","Soil Water",235.083606557377,"annual_avg","1980-2019"
"485",1984,"CEBR","Runoff",712.5,"annual_avg","1980-2019"
"486",1984,"CEBR","Rain",351.5,"annual_avg","1980-2019"
"487",1984,"CEBR","Accumulated SWE",512.9,"annual_avg","1980-2019"
"488",1984,"CEBR","PET",297,"annual_avg","1980-2019"
"489",1984,"CEBR","Deficit",13.9,"annual_avg","1980-2019"
"490",1984,"CEBR","AET",282.7,"annual_avg","1980-2019"
"491",1984,"COLM","Soil Water",35.5147540983607,"annual_avg","1980-2019"
"492",1984,"COLM","Runoff",81,"annual_avg","1980-2019"
"493",1984,"COLM","Rain",308.5,"annual_avg","1980-2019"
"494",1984,"COLM","Accumulated SWE",50.5,"annual_avg","1980-2019"
"495",1984,"COLM","PET",686.4,"annual_avg","1980-2019"
"496",1984,"COLM","Deficit",373.8,"annual_avg","1980-2019"
"497",1984,"COLM","AET",313.1,"annual_avg","1980-2019"
"498",1984,"CURE","Soil Water",17.9975409836066,"annual_avg","1980-2019"
"499",1984,"CURE","Runoff",164.1,"annual_avg","1980-2019"
"500",1984,"CURE","Rain",248.8,"annual_avg","1980-2019"
"501",1984,"CURE","Accumulated SWE",160,"annual_avg","1980-2019"
"502",1984,"CURE","PET",467.7,"annual_avg","1980-2019"
"503",1984,"CURE","Deficit",208.2,"annual_avg","1980-2019"
"504",1984,"CURE","AET",259.3,"annual_avg","1980-2019"
"505",1984,"DINO","Soil Water",26.868306010929,"annual_avg","1980-2019"
"506",1984,"DINO","Runoff",70.4,"annual_avg","1980-2019"
"507",1984,"DINO","Rain",228.1,"annual_avg","1980-2019"
"508",1984,"DINO","Accumulated SWE",79.5,"annual_avg","1980-2019"
"509",1984,"DINO","PET",615,"annual_avg","1980-2019"
"510",1984,"DINO","Deficit",361.7,"annual_avg","1980-2019"
"511",1984,"DINO","AET",254.1,"annual_avg","1980-2019"
"512",1984,"FOBU","Soil Water",221.178415300546,"annual_avg","1980-2019"
"513",1984,"FOBU","Runoff",139,"annual_avg","1980-2019"
"514",1984,"FOBU","Rain",227.7,"annual_avg","1980-2019"
"515",1984,"FOBU","Accumulated SWE",149.8,"annual_avg","1980-2019"
"516",1984,"FOBU","PET",396.2,"annual_avg","1980-2019"
"517",1984,"FOBU","Deficit",85.9,"annual_avg","1980-2019"
"518",1984,"FOBU","AET",309.8,"annual_avg","1980-2019"
"519",1984,"GOSP","Soil Water",61.4103825136612,"annual_avg","1980-2019"
"520",1984,"GOSP","Runoff",176.9,"annual_avg","1980-2019"
"521",1984,"GOSP","Rain",349.3,"annual_avg","1980-2019"
"522",1984,"GOSP","Accumulated SWE",144.3,"annual_avg","1980-2019"
"523",1984,"GOSP","PET",593,"annual_avg","1980-2019"
"524",1984,"GOSP","Deficit",260.3,"annual_avg","1980-2019"
"525",1984,"GOSP","AET",332.3,"annual_avg","1980-2019"
"526",1984,"HOVE","Soil Water",51.9158469945355,"annual_avg","1980-2019"
"527",1984,"HOVE","Runoff",2,"annual_avg","1980-2019"
"528",1984,"HOVE","Rain",226.8,"annual_avg","1980-2019"
"529",1984,"HOVE","Accumulated SWE",12.3,"annual_avg","1980-2019"
"530",1984,"HOVE","PET",748,"annual_avg","1980-2019"
"531",1984,"HOVE","Deficit",470.3,"annual_avg","1980-2019"
"532",1984,"HOVE","AET",276.8,"annual_avg","1980-2019"
"533",1984,"NABR","Soil Water",26.979781420765,"annual_avg","1980-2019"
"534",1984,"NABR","Runoff",54.5,"annual_avg","1980-2019"
"535",1984,"NABR","Rain",244.8,"annual_avg","1980-2019"
"536",1984,"NABR","Accumulated SWE",16,"annual_avg","1980-2019"
"537",1984,"NABR","PET",704,"annual_avg","1980-2019"
"538",1984,"NABR","Deficit",447.4,"annual_avg","1980-2019"
"539",1984,"NABR","AET",255.5,"annual_avg","1980-2019"
"540",1984,"PISP","Soil Water",18.6415300546448,"annual_avg","1980-2019"
"541",1984,"PISP","Runoff",0,"annual_avg","1980-2019"
"542",1984,"PISP","Rain",193.6,"annual_avg","1980-2019"
"543",1984,"PISP","Accumulated SWE",4.2,"annual_avg","1980-2019"
"544",1984,"PISP","PET",850,"annual_avg","1980-2019"
"545",1984,"PISP","Deficit",652,"annual_avg","1980-2019"
"546",1984,"PISP","AET",196.4,"annual_avg","1980-2019"
"547",1984,"TICA","Soil Water",116.756830601093,"annual_avg","1980-2019"
"548",1984,"TICA","Runoff",663.1,"annual_avg","1980-2019"
"549",1984,"TICA","Rain",549.8,"annual_avg","1980-2019"
"550",1984,"TICA","Accumulated SWE",319.4,"annual_avg","1980-2019"
"551",1984,"TICA","PET",434.3,"annual_avg","1980-2019"
"552",1984,"TICA","Deficit",107.5,"annual_avg","1980-2019"
"553",1984,"TICA","AET",326.8,"annual_avg","1980-2019"
"554",1984,"ZION","Soil Water",25.6877049180328,"annual_avg","1980-2019"
"555",1984,"ZION","Runoff",127.5,"annual_avg","1980-2019"
"556",1984,"ZION","Rain",354.6,"annual_avg","1980-2019"
"557",1984,"ZION","Accumulated SWE",47.7,"annual_avg","1980-2019"
"558",1984,"ZION","PET",651.1,"annual_avg","1980-2019"
"559",1984,"ZION","Deficit",321.2,"annual_avg","1980-2019"
"560",1984,"ZION","AET",329.6,"annual_avg","1980-2019"
"561",1985,"ARCH","Soil Water",6.63561643835616,"annual_avg","1980-2019"
"562",1985,"ARCH","Runoff",102.6,"annual_avg","1980-2019"
"563",1985,"ARCH","Rain",300.6,"annual_avg","1980-2019"
"564",1985,"ARCH","Accumulated SWE",7.5,"annual_avg","1980-2019"
"565",1985,"ARCH","PET",815,"annual_avg","1980-2019"
"566",1985,"ARCH","Deficit",585.6,"annual_avg","1980-2019"
"567",1985,"ARCH","AET",229.1,"annual_avg","1980-2019"
"568",1985,"BLCA","Soil Water",66.5104109589041,"annual_avg","1980-2019"
"569",1985,"BLCA","Runoff",149.9,"annual_avg","1980-2019"
"570",1985,"BLCA","Rain",335.5,"annual_avg","1980-2019"
"571",1985,"BLCA","Accumulated SWE",44.7,"annual_avg","1980-2019"
"572",1985,"BLCA","PET",602,"annual_avg","1980-2019"
"573",1985,"BLCA","Deficit",281.4,"annual_avg","1980-2019"
"574",1985,"BLCA","AET",321.1,"annual_avg","1980-2019"
"575",1985,"BRCA","Soil Water",34.5712328767123,"annual_avg","1980-2019"
"576",1985,"BRCA","Runoff",157.2,"annual_avg","1980-2019"
"577",1985,"BRCA","Rain",249.5,"annual_avg","1980-2019"
"578",1985,"BRCA","Accumulated SWE",66.1,"annual_avg","1980-2019"
"579",1985,"BRCA","PET",548,"annual_avg","1980-2019"
"580",1985,"BRCA","Deficit",309.1,"annual_avg","1980-2019"
"581",1985,"BRCA","AET",238.9,"annual_avg","1980-2019"
"582",1985,"CANY","Soil Water",4.06849315068493,"annual_avg","1980-2019"
"583",1985,"CANY","Runoff",70.5,"annual_avg","1980-2019"
"584",1985,"CANY","Rain",240.9,"annual_avg","1980-2019"
"585",1985,"CANY","Accumulated SWE",7.3,"annual_avg","1980-2019"
"586",1985,"CANY","PET",829.1,"annual_avg","1980-2019"
"587",1985,"CANY","Deficit",632.1,"annual_avg","1980-2019"
"588",1985,"CANY","AET",196.2,"annual_avg","1980-2019"
"589",1985,"CARE","Soil Water",25.4356164383562,"annual_avg","1980-2019"
"590",1985,"CARE","Runoff",0,"annual_avg","1980-2019"
"591",1985,"CARE","Rain",219.9,"annual_avg","1980-2019"
"592",1985,"CARE","Accumulated SWE",19.5,"annual_avg","1980-2019"
"593",1985,"CARE","PET",678.8,"annual_avg","1980-2019"
"594",1985,"CARE","Deficit",434.9,"annual_avg","1980-2019"
"595",1985,"CARE","AET",245.1,"annual_avg","1980-2019"
"596",1985,"CEBR","Soil Water",219.136164383562,"annual_avg","1980-2019"
"597",1985,"CEBR","Runoff",671.9,"annual_avg","1980-2019"
"598",1985,"CEBR","Rain",222.6,"annual_avg","1980-2019"
"599",1985,"CEBR","Accumulated SWE",538.2,"annual_avg","1980-2019"
"600",1985,"CEBR","PET",304.4,"annual_avg","1980-2019"
"601",1985,"CEBR","Deficit",45.6,"annual_avg","1980-2019"
"602",1985,"CEBR","AET",258.8,"annual_avg","1980-2019"
"603",1985,"COLM","Soil Water",34.2175342465753,"annual_avg","1980-2019"
"604",1985,"COLM","Runoff",76.4,"annual_avg","1980-2019"
"605",1985,"COLM","Rain",326.1,"annual_avg","1980-2019"
"606",1985,"COLM","Accumulated SWE",15.2,"annual_avg","1980-2019"
"607",1985,"COLM","PET",741,"annual_avg","1980-2019"
"608",1985,"COLM","Deficit",434.8,"annual_avg","1980-2019"
"609",1985,"COLM","AET",306.5,"annual_avg","1980-2019"
"610",1985,"CURE","Soil Water",19.32,"annual_avg","1980-2019"
"611",1985,"CURE","Runoff",73.8,"annual_avg","1980-2019"
"612",1985,"CURE","Rain",204.4,"annual_avg","1980-2019"
"613",1985,"CURE","Accumulated SWE",46.7,"annual_avg","1980-2019"
"614",1985,"CURE","PET",494,"annual_avg","1980-2019"
"615",1985,"CURE","Deficit",279.5,"annual_avg","1980-2019"
"616",1985,"CURE","AET",215,"annual_avg","1980-2019"
"617",1985,"DINO","Soil Water",27.0471232876712,"annual_avg","1980-2019"
"618",1985,"DINO","Runoff",45.6,"annual_avg","1980-2019"
"619",1985,"DINO","Rain",226.9,"annual_avg","1980-2019"
"620",1985,"DINO","Accumulated SWE",55.8,"annual_avg","1980-2019"
"621",1985,"DINO","PET",657.1,"annual_avg","1980-2019"
"622",1985,"DINO","Deficit",421.3,"annual_avg","1980-2019"
"623",1985,"DINO","AET",237.1,"annual_avg","1980-2019"
"624",1985,"FOBU","Soil Water",188.924109589041,"annual_avg","1980-2019"
"625",1985,"FOBU","Runoff",17.9,"annual_avg","1980-2019"
"626",1985,"FOBU","Rain",153.8,"annual_avg","1980-2019"
"627",1985,"FOBU","Accumulated SWE",102.3,"annual_avg","1980-2019"
"628",1985,"FOBU","PET",433.6,"annual_avg","1980-2019"
"629",1985,"FOBU","Deficit",124.2,"annual_avg","1980-2019"
"630",1985,"FOBU","AET",309.3,"annual_avg","1980-2019"
"631",1985,"GOSP","Soil Water",44.7454794520548,"annual_avg","1980-2019"
"632",1985,"GOSP","Runoff",82.4,"annual_avg","1980-2019"
"633",1985,"GOSP","Rain",193,"annual_avg","1980-2019"
"634",1985,"GOSP","Accumulated SWE",75.3,"annual_avg","1980-2019"
"635",1985,"GOSP","PET",633.9,"annual_avg","1980-2019"
"636",1985,"GOSP","Deficit",410.6,"annual_avg","1980-2019"
"637",1985,"GOSP","AET",222.8,"annual_avg","1980-2019"
"638",1985,"HOVE","Soil Water",60.8038356164384,"annual_avg","1980-2019"
"639",1985,"HOVE","Runoff",46,"annual_avg","1980-2019"
"640",1985,"HOVE","Rain",313.1,"annual_avg","1980-2019"
"641",1985,"HOVE","Accumulated SWE",18.4,"annual_avg","1980-2019"
"642",1985,"HOVE","PET",771.3,"annual_avg","1980-2019"
"643",1985,"HOVE","Deficit",453,"annual_avg","1980-2019"
"644",1985,"HOVE","AET",317.5,"annual_avg","1980-2019"
"645",1985,"NABR","Soil Water",30.6482191780822,"annual_avg","1980-2019"
"646",1985,"NABR","Runoff",106,"annual_avg","1980-2019"
"647",1985,"NABR","Rain",320.7,"annual_avg","1980-2019"
"648",1985,"NABR","Accumulated SWE",17.5,"annual_avg","1980-2019"
"649",1985,"NABR","PET",729.2,"annual_avg","1980-2019"
"650",1985,"NABR","Deficit",444.4,"annual_avg","1980-2019"
"651",1985,"NABR","AET",284.1,"annual_avg","1980-2019"
"652",1985,"PISP","Soil Water",32.9030136986301,"annual_avg","1980-2019"
"653",1985,"PISP","Runoff",21.7,"annual_avg","1980-2019"
"654",1985,"PISP","Rain",242.2,"annual_avg","1980-2019"
"655",1985,"PISP","Accumulated SWE",9.9,"annual_avg","1980-2019"
"656",1985,"PISP","PET",861.2,"annual_avg","1980-2019"
"657",1985,"PISP","Deficit",606.2,"annual_avg","1980-2019"
"658",1985,"PISP","AET",254.7,"annual_avg","1980-2019"
"659",1985,"TICA","Soil Water",114.513424657534,"annual_avg","1980-2019"
"660",1985,"TICA","Runoff",406.7,"annual_avg","1980-2019"
"661",1985,"TICA","Rain",459.4,"annual_avg","1980-2019"
"662",1985,"TICA","Accumulated SWE",214.9,"annual_avg","1980-2019"
"663",1985,"TICA","PET",493,"annual_avg","1980-2019"
"664",1985,"TICA","Deficit",143.5,"annual_avg","1980-2019"
"665",1985,"TICA","AET",348.8,"annual_avg","1980-2019"
"666",1985,"ZION","Soil Water",24.2879452054795,"annual_avg","1980-2019"
"667",1985,"ZION","Runoff",233.2,"annual_avg","1980-2019"
"668",1985,"ZION","Rain",350.8,"annual_avg","1980-2019"
"669",1985,"ZION","Accumulated SWE",55.3,"annual_avg","1980-2019"
"670",1985,"ZION","PET",676.3,"annual_avg","1980-2019"
"671",1985,"ZION","Deficit",408.4,"annual_avg","1980-2019"
"672",1985,"ZION","AET",267.1,"annual_avg","1980-2019"
"673",1986,"ARCH","Soil Water",5.99780821917808,"annual_avg","1980-2019"
"674",1986,"ARCH","Runoff",43.1,"annual_avg","1980-2019"
"675",1986,"ARCH","Rain",275.6,"annual_avg","1980-2019"
"676",1986,"ARCH","Accumulated SWE",4.7,"annual_avg","1980-2019"
"677",1986,"ARCH","PET",832.2,"annual_avg","1980-2019"
"678",1986,"ARCH","Deficit",585.2,"annual_avg","1980-2019"
"679",1986,"ARCH","AET",245.7,"annual_avg","1980-2019"
"680",1986,"BLCA","Soil Water",70.4169863013699,"annual_avg","1980-2019"
"681",1986,"BLCA","Runoff",124.7,"annual_avg","1980-2019"
"682",1986,"BLCA","Rain",409.1,"annual_avg","1980-2019"
"683",1986,"BLCA","Accumulated SWE",17,"annual_avg","1980-2019"
"684",1986,"BLCA","PET",604.2,"annual_avg","1980-2019"
"685",1986,"BLCA","Deficit",218.2,"annual_avg","1980-2019"
"686",1986,"BLCA","AET",384.1,"annual_avg","1980-2019"
"687",1986,"BRCA","Soil Water",34.1465753424658,"annual_avg","1980-2019"
"688",1986,"BRCA","Runoff",105.8,"annual_avg","1980-2019"
"689",1986,"BRCA","Rain",277.9,"annual_avg","1980-2019"
"690",1986,"BRCA","Accumulated SWE",24.1,"annual_avg","1980-2019"
"691",1986,"BRCA","PET",572,"annual_avg","1980-2019"
"692",1986,"BRCA","Deficit",315.4,"annual_avg","1980-2019"
"693",1986,"BRCA","AET",254.9,"annual_avg","1980-2019"
"694",1986,"CANY","Soil Water",3.39013698630137,"annual_avg","1980-2019"
"695",1986,"CANY","Runoff",49,"annual_avg","1980-2019"
"696",1986,"CANY","Rain",236.1,"annual_avg","1980-2019"
"697",1986,"CANY","Accumulated SWE",5.5,"annual_avg","1980-2019"
"698",1986,"CANY","PET",841.7,"annual_avg","1980-2019"
"699",1986,"CANY","Deficit",643.7,"annual_avg","1980-2019"
"700",1986,"CANY","AET",197.8,"annual_avg","1980-2019"
"701",1986,"CARE","Soil Water",19.9695890410959,"annual_avg","1980-2019"
"702",1986,"CARE","Runoff",0,"annual_avg","1980-2019"
"703",1986,"CARE","Rain",181.5,"annual_avg","1980-2019"
"704",1986,"CARE","Accumulated SWE",6.4,"annual_avg","1980-2019"
"705",1986,"CARE","PET",689.4,"annual_avg","1980-2019"
"706",1986,"CARE","Deficit",485.7,"annual_avg","1980-2019"
"707",1986,"CARE","AET",203.1,"annual_avg","1980-2019"
"708",1986,"CEBR","Soil Water",223.215068493151,"annual_avg","1980-2019"
"709",1986,"CEBR","Runoff",743.3,"annual_avg","1980-2019"
"710",1986,"CEBR","Rain",244.2,"annual_avg","1980-2019"
"711",1986,"CEBR","Accumulated SWE",370.9,"annual_avg","1980-2019"
"712",1986,"CEBR","PET",286.1,"annual_avg","1980-2019"
"713",1986,"CEBR","Deficit",41.8,"annual_avg","1980-2019"
"714",1986,"CEBR","AET",243.1,"annual_avg","1980-2019"
"715",1986,"COLM","Soil Water",29.0605479452055,"annual_avg","1980-2019"
"716",1986,"COLM","Runoff",13.8,"annual_avg","1980-2019"
"717",1986,"COLM","Rain",270.9,"annual_avg","1980-2019"
"718",1986,"COLM","Accumulated SWE",4.2,"annual_avg","1980-2019"
"719",1986,"COLM","PET",751.7,"annual_avg","1980-2019"
"720",1986,"COLM","Deficit",465.5,"annual_avg","1980-2019"
"721",1986,"COLM","AET",284,"annual_avg","1980-2019"
"722",1986,"CURE","Soil Water",20.1402739726027,"annual_avg","1980-2019"
"723",1986,"CURE","Runoff",98.9,"annual_avg","1980-2019"
"724",1986,"CURE","Rain",258.6,"annual_avg","1980-2019"
"725",1986,"CURE","Accumulated SWE",56.5,"annual_avg","1980-2019"
"726",1986,"CURE","PET",491.3,"annual_avg","1980-2019"
"727",1986,"CURE","Deficit",220.5,"annual_avg","1980-2019"
"728",1986,"CURE","AET",270.5,"annual_avg","1980-2019"
"729",1986,"DINO","Soil Water",33.8723287671233,"annual_avg","1980-2019"
"730",1986,"DINO","Runoff",40.3,"annual_avg","1980-2019"
"731",1986,"DINO","Rain",303.6,"annual_avg","1980-2019"
"732",1986,"DINO","Accumulated SWE",18.8,"annual_avg","1980-2019"
"733",1986,"DINO","PET",668.7,"annual_avg","1980-2019"
"734",1986,"DINO","Deficit",365,"annual_avg","1980-2019"
"735",1986,"DINO","AET",303.9,"annual_avg","1980-2019"
"736",1986,"FOBU","Soil Water",201.781917808219,"annual_avg","1980-2019"
"737",1986,"FOBU","Runoff",144.1,"annual_avg","1980-2019"
"738",1986,"FOBU","Rain",292.5,"annual_avg","1980-2019"
"739",1986,"FOBU","Accumulated SWE",130.3,"annual_avg","1980-2019"
"740",1986,"FOBU","PET",431,"annual_avg","1980-2019"
"741",1986,"FOBU","Deficit",121.2,"annual_avg","1980-2019"
"742",1986,"FOBU","AET",309,"annual_avg","1980-2019"
"743",1986,"GOSP","Soil Water",49.9331506849315,"annual_avg","1980-2019"
"744",1986,"GOSP","Runoff",186.4,"annual_avg","1980-2019"
"745",1986,"GOSP","Rain",396.9,"annual_avg","1980-2019"
"746",1986,"GOSP","Accumulated SWE",89.6,"annual_avg","1980-2019"
"747",1986,"GOSP","PET",665,"annual_avg","1980-2019"
"748",1986,"GOSP","Deficit",342.2,"annual_avg","1980-2019"
"749",1986,"GOSP","AET",323.3,"annual_avg","1980-2019"
"750",1986,"HOVE","Soil Water",62.8712328767123,"annual_avg","1980-2019"
"751",1986,"HOVE","Runoff",37.8,"annual_avg","1980-2019"
"752",1986,"HOVE","Rain",368.2,"annual_avg","1980-2019"
